time,ax,ay,az,atotal
6.350,-0.10,-0.21,0.51,0.56
6.360,-0.07,-0.72,-0.13,0.73
6.370,-0.00,-0.74,-0.22,0.77
6.380,0.06,-0.36,-0.25,0.44
6.390,-0.01,-0.33,-0.07,0.34
6.400,0.04,-0.16,0.03,0.16
6.410,0.00,-0.60,-0.05,0.60
6.420,-0.02,-0.68,-0.16,0.69
6.430,0.04,-0.35,-0.23,0.42
6.440,0.00,-0.43,0.01,0.43
6.450,0.06,-0.31,0.09,0.33
6.460,-0.02,-0.64,-0.14,0.65
6.470,-0.00,-0.60,-0.22,0.64
6.480,0.04,-0.39,-0.07,0.40
6.490,0.02,-0.55,-0.06,0.55
6.500,0.06,-0.35,0.07,0.37
6.510,-0.01,-0.70,0.00,0.70
6.520,0.01,-0.67,-0.02,0.68
6.530,0.05,-0.47,0.02,0.47
6.540,0.03,-0.55,0.16,0.57
6.550,0.02,-0.43,0.18,0.47
6.560,-0.02,-0.62,-0.03,0.62
6.570,0.01,-0.49,-0.25,0.55
6.580,-0.00,-0.43,-0.17,0.46
6.590,0.05,-0.51,0.18,0.54
6.600,0.03,-0.52,0.18,0.56
6.610,0.00,-0.71,0.12,0.72
6.620,-0.03,-0.60,-0.06,0.60
6.630,0.04,-0.45,-0.12,0.47
6.639,0.03,-0.47,0.14,0.49
6.650,0.09,-0.54,0.15,0.57
6.660,0.03,-0.71,0.00,0.71
6.670,0.03,-0.50,-0.13,0.52
6.679,0.04,-0.47,-0.26,0.54
6.690,-0.02,-0.47,0.00,0.47
6.699,0.06,-0.47,0.18,0.51
6.710,-0.02,-0.84,-0.07,0.84
6.719,0.08,-0.48,-0.20,0.53
6.729,-0.00,-0.46,-0.18,0.50
6.739,0.04,-0.42,0.00,0.43
6.749,0.04,-0.55,-0.01,0.56
6.759,-0.03,-0.84,-0.11,0.85
6.769,0.02,-0.41,-0.14,0.43
6.780,0.03,-0.39,-0.04,0.39
6.790,-0.01,-0.41,-0.02,0.41
6.799,0.04,-0.55,0.01,0.55
6.809,-0.01,-0.84,-0.09,0.84
6.819,0.08,-0.42,-0.08,0.43
6.829,0.04,-0.40,-0.18,0.44
6.839,0.02,-0.56,-0.06,0.56
6.849,0.03,-0.55,-0.08,0.56
6.859,-0.01,-0.84,-0.29,0.89
6.869,0.04,-0.45,-0.29,0.54
6.879,-0.02,-0.31,-0.11,0.33
6.889,-0.00,-0.46,-0.17,0.49
6.899,0.01,-0.66,-0.16,0.68
6.909,-0.00,-0.76,-0.21,0.79
6.919,0.02,-0.51,-0.39,0.64
6.929,0.02,-0.47,-0.22,0.52
6.939,-0.01,-0.45,-0.13,0.47
6.949,0.01,-0.69,-0.19,0.71
6.959,-0.03,-0.87,-0.26,0.90
6.969,0.04,-0.60,-0.21,0.64
6.979,-0.00,-0.50,-0.20,0.54
6.989,0.02,-0.55,-0.11,0.56
6.999,0.00,-0.64,-0.14,0.65
7.009,0.00,-0.89,-0.30,0.94
7.019,0.02,-0.64,-0.42,0.76
7.029,0.01,-0.51,-0.18,0.54
7.039,-0.00,-0.51,-0.11,0.52
7.049,-0.05,-0.68,-0.30,0.74
7.059,-0.03,-0.90,-0.46,1.01
7.069,-0.01,-0.58,-0.38,0.70
7.079,-0.02,-0.57,-0.13,0.58
7.089,-0.01,-0.52,-0.19,0.56
7.099,-0.04,-0.75,-0.30,0.81
7.109,-0.03,-0.78,-0.47,0.91
7.119,0.02,-0.57,-0.42,0.71
7.129,0.04,-0.60,-0.13,0.62
7.139,0.08,-0.51,-0.04,0.52
7.149,0.01,-0.91,-0.21,0.93
7.159,0.03,-0.67,-0.37,0.76
7.169,0.13,-0.58,-0.90,1.08
7.179,-0.03,-0.50,-0.13,0.52
7.189,-0.14,-0.41,0.40,0.59
7.199,-0.04,-0.98,0.00,0.98
7.209,0.05,-0.78,-0.15,0.79
7.219,0.07,-0.61,-0.26,0.67
7.229,0.01,-0.66,-0.13,0.67
7.239,0.01,-0.56,0.05,0.56
7.249,-0.07,-0.91,-0.20,0.93
7.259,0.00,-0.73,-0.01,0.73
7.269,0.02,-0.59,0.03,0.59
7.280,0.05,-0.74,-0.08,0.75
7.289,0.10,-0.66,-0.00,0.67
7.298,0.03,-0.84,-0.10,0.84
7.309,0.02,-0.70,-0.30,0.77
7.319,-0.01,-0.61,-0.31,0.69
7.329,-0.02,-0.70,-0.09,0.71
7.338,0.02,-0.76,-0.13,0.77
7.349,0.01,-1.01,-0.20,1.03
7.359,0.03,-0.72,-0.28,0.77
7.368,0.01,-0.59,-0.34,0.68
7.378,-0.02,-0.65,-0.18,0.68
7.389,0.03,-0.72,-0.07,0.72
7.399,0.01,-1.07,-0.30,1.11
7.408,0.05,-0.69,-0.30,0.75
7.419,0.03,-0.58,-0.15,0.60
7.429,-0.01,-0.61,-0.18,0.64
7.438,0.01,-0.84,-0.22,0.87
7.448,0.03,-1.08,-0.32,1.13
7.458,0.11,-0.72,-0.27,0.78
7.468,0.02,-0.64,-0.12,0.66
7.478,0.04,-0.59,0.08,0.60
7.488,-0.00,-0.84,-0.11,0.84
7.498,-0.04,-1.10,-0.35,1.16
7.508,0.02,-0.67,-0.42,0.80
7.518,0.01,-0.78,-0.14,0.79
7.528,0.03,-0.54,-0.02,0.54
7.538,0.03,-0.98,-0.12,0.99
7.548,0.04,-1.11,-0.17,1.12
7.558,0.11,-0.84,-0.06,0.85
7.568,0.04,-0.80,-0.05,0.80
7.578,0.06,-0.66,0.12,0.67
7.588,-0.01,-0.94,0.05,0.95
7.598,0.00,-0.98,-0.10,0.98
7.608,0.07,-0.75,-0.12,0.76
7.618,0.06,-0.75,0.26,0.80
7.628,0.09,-0.65,0.32,0.73
7.638,-0.01,-0.93,0.07,0.93
7.648,-0.00,-0.98,-0.09,0.98
7.658,0.09,-0.86,-0.04,0.86
7.668,0.05,-0.77,0.09,0.78
7.678,0.07,-0.78,0.19,0.81
7.688,0.07,-1.07,-0.06,1.07
7.698,0.10,-0.94,-0.20,0.97
7.708,0.05,-0.84,-0.23,0.87
7.718,-0.01,-0.80,-0.17,0.82
7.728,0.03,-0.79,0.01,0.79
7.738,-0.04,-1.05,-0.25,1.08
7.748,0.03,-1.05,-0.28,1.09
7.758,0.05,-0.83,-0.18,0.85
7.768,0.08,-0.99,-0.16,1.00
7.778,0.11,-0.94,0.01,0.95
7.788,0.04,-1.05,0.02,1.05
7.798,0.05,-1.05,-0.21,1.07
7.808,0.00,-0.87,0.00,0.87
7.818,0.04,-0.84,0.24,0.87
7.828,0.03,-0.98,0.18,1.00
7.838,0.00,-1.10,0.10,1.10
7.848,0.04,-0.96,-0.01,0.96
7.858,0.05,-0.80,-0.06,0.80
7.868,0.06,-0.93,-0.00,0.93
7.878,0.10,-0.99,0.01,1.00
7.888,0.03,-1.18,-0.15,1.19
7.898,0.10,-0.95,-0.19,0.98
7.908,0.03,-0.76,-0.32,0.82
7.918,0.02,-0.93,-0.10,0.94
7.928,0.04,-0.91,-0.09,0.92
7.938,-0.01,-1.32,-0.37,1.37
7.948,0.05,-0.91,-0.34,0.97
7.958,0.01,-0.84,-0.27,0.88
7.968,0.04,-0.77,-0.22,0.80
7.978,0.03,-1.05,-0.21,1.07
7.987,0.04,-1.21,-0.23,1.23
7.997,0.07,-0.94,-0.40,1.02
8.007,0.03,-0.89,-0.24,0.92
8.017,0.07,-0.73,0.05,0.74
8.027,-0.01,-1.09,-0.16,1.10
8.037,0.02,-1.23,-0.24,1.25
8.048,0.06,-0.93,-0.34,0.99
8.057,0.06,-0.87,-0.17,0.89
8.067,0.07,-0.72,-0.09,0.73
8.077,0.02,-1.02,-0.31,1.06
8.087,0.04,-1.23,-0.28,1.26
8.097,0.09,-0.96,-0.21,0.98
8.107,0.06,-0.95,-0.18,0.97
8.117,0.02,-0.78,-0.10,0.79
8.127,0.04,-1.05,-0.17,1.07
8.137,0.04,-1.10,-0.34,1.15
8.147,0.08,-0.97,-0.29,1.02
8.157,0.03,-0.91,-0.05,0.91
8.167,0.05,-0.81,-0.05,0.81
8.177,0.01,-1.09,-0.23,1.12
8.187,0.03,-1.06,-0.17,1.07
8.197,0.06,-1.02,-0.30,1.06
8.207,0.08,-0.97,-0.10,0.98
8.217,0.07,-0.84,-0.04,0.84
8.227,0.04,-1.14,-0.21,1.16
8.237,0.03,-1.02,-0.26,1.05
8.247,0.04,-1.05,-0.19,1.07
8.257,0.04,-1.00,-0.01,1.00
8.267,0.05,-0.92,-0.02,0.92
8.277,0.02,-1.12,-0.11,1.13
8.287,0.04,-1.00,-0.13,1.01
8.297,0.05,-0.97,-0.21,0.99
8.307,0.07,-0.99,-0.05,0.99
8.317,0.07,-0.92,0.06,0.92
8.327,-0.02,-1.15,-0.13,1.16
8.337,0.04,-0.99,-0.31,1.04
8.347,0.06,-0.96,-0.19,0.98
8.357,0.03,-1.01,0.06,1.01
8.367,0.05,-0.99,-0.06,1.00
8.377,-0.00,-1.25,-0.27,1.27
8.387,-0.00,-0.87,-0.29,0.92
8.397,-0.52,0.03,-0.20,0.55
8.407,0.35,-1.58,-0.32,1.65
8.417,0.30,-1.37,-0.25,1.43
8.427,-0.25,-0.99,-0.14,1.03
8.437,-0.10,-0.69,-0.40,0.81
8.447,0.43,-1.52,-0.42,1.63
8.457,0.10,-1.02,-0.08,1.03
8.467,0.05,-1.08,-0.18,1.10
8.477,0.03,-1.36,-0.32,1.40
8.487,0.03,-1.03,-0.34,1.08
8.497,0.02,-0.93,-0.14,0.94
8.507,0.03,-0.95,-0.08,0.95
8.517,0.03,-1.09,-0.16,1.11
8.527,0.01,-1.32,-0.19,1.34
8.537,0.08,-0.97,-0.22,1.00
8.547,0.06,-0.91,-0.14,0.93
8.557,0.08,-0.91,0.05,0.92
8.567,0.04,-1.22,-0.07,1.22
8.576,0.06,-1.38,-0.09,1.39
8.587,0.05,-1.06,-0.16,1.08
8.597,0.03,-1.05,0.06,1.05
8.607,0.07,-0.87,0.13,0.89
8.616,0.03,-1.29,-0.01,1.29
8.627,0.05,-1.27,-0.08,1.28
8.636,0.11,-1.08,-0.06,1.08
8.647,0.04,-0.99,-0.09,1.00
8.656,0.10,-0.88,0.05,0.89
8.667,0.03,-1.23,-0.06,1.23
8.677,0.03,-1.38,-0.06,1.38
8.686,0.08,-1.14,-0.17,1.16
8.696,0.07,-1.18,0.07,1.18
8.706,0.01,-0.93,0.18,0.95
8.716,0.01,-1.30,-0.07,1.30
8.726,0.03,-1.30,-0.20,1.32
8.736,0.08,-1.13,-0.13,1.14
8.746,0.05,-1.13,0.10,1.14
8.756,0.09,-1.00,0.15,1.02
8.766,0.04,-1.31,-0.10,1.32
8.776,0.03,-1.25,-0.21,1.26
8.786,0.08,-1.16,-0.28,1.20
8.796,0.06,-1.12,0.03,1.12
8.806,0.10,-1.02,0.13,1.03
8.816,0.04,-1.37,-0.18,1.38
8.826,0.02,-1.22,-0.09,1.22
8.836,0.10,-1.11,0.03,1.12
8.846,0.07,-1.18,-0.04,1.18
8.856,0.12,-0.95,0.05,0.96
8.866,0.04,-1.27,-0.04,1.27
8.876,0.04,-1.18,-0.31,1.22
8.886,0.06,-1.06,-0.26,1.09
8.896,0.03,-1.17,-0.09,1.18
8.906,0.09,-1.07,0.00,1.08
8.916,0.02,-1.36,-0.05,1.36
8.926,0.06,-1.13,-0.36,1.19
8.936,0.05,-1.10,-0.34,1.15
8.946,0.09,-1.03,0.04,1.03
8.956,0.07,-1.18,-0.15,1.19
8.966,0.06,-1.40,-0.15,1.41
8.976,0.00,-1.07,-0.28,1.10
8.986,0.03,-1.08,-0.31,1.12
8.996,0.05,-1.04,-0.28,1.08
9.006,0.11,-1.19,-0.11,1.20
9.016,0.04,-1.35,-0.26,1.37
9.026,0.09,-1.16,-0.35,1.22
9.036,0.07,-1.00,-0.29,1.04
9.046,0.06,-1.11,-0.11,1.12
9.056,0.06,-1.17,-0.11,1.18
9.066,0.03,-1.43,-0.18,1.44
9.076,0.09,-1.13,-0.18,1.14
9.086,0.04,-1.09,-0.05,1.09
9.096,0.07,-1.01,-0.07,1.02
9.106,0.03,-1.23,-0.08,1.23
9.116,0.00,-1.44,-0.18,1.46
9.126,0.11,-1.02,-0.23,1.05
9.136,0.03,-1.04,-0.37,1.10
9.146,0.08,-1.00,-0.21,1.03
9.156,0.04,-1.18,-0.23,1.20
9.166,0.08,-1.45,-0.20,1.47
9.176,0.07,-1.13,-0.31,1.18
9.186,0.05,-1.20,-0.21,1.22
9.196,0.06,-0.94,-0.02,0.94
9.206,0.00,-1.30,-0.13,1.30
9.216,0.04,-1.39,-0.39,1.44
9.226,0.11,-1.16,-0.31,1.20
9.236,0.09,-1.13,-0.18,1.15
9.246,0.08,-1.01,-0.08,1.02
9.256,0.07,-1.33,-0.20,1.35
9.266,0.04,-1.33,-0.29,1.36
9.276,0.04,-1.13,-0.20,1.15
9.285,0.04,-1.12,-0.12,1.13
9.295,0.07,-0.99,-0.01,0.99
9.305,0.03,-1.31,-0.15,1.32
9.316,0.05,-1.40,-0.28,1.43
9.325,0.10,-1.11,-0.26,1.14
9.335,0.09,-1.24,-0.00,1.25
9.345,0.10,-0.96,-0.06,0.96
9.355,0.03,-1.32,-0.17,1.33
9.365,0.01,-1.27,-0.25,1.29
9.375,0.08,-1.18,-0.20,1.20
9.385,0.07,-1.20,-0.19,1.22
9.395,0.06,-1.12,-0.04,1.12
9.405,0.04,-1.33,-0.02,1.33
9.415,0.04,-1.24,-0.29,1.28
9.425,0.05,-1.24,-0.28,1.28
9.435,0.06,-1.12,0.00,1.12
9.445,0.07,-1.09,0.04,1.09
9.455,0.04,-1.40,-0.09,1.40
9.465,0.03,-1.28,-0.33,1.32
9.475,0.04,-1.13,-0.28,1.17
9.485,0.05,-1.20,-0.04,1.20
9.495,0.06,-1.14,-0.05,1.14
9.505,0.04,-1.43,-0.14,1.43
9.515,0.07,-1.25,-0.22,1.27
9.525,0.06,-1.13,-0.30,1.17
9.535,0.06,-1.13,0.01,1.13
9.545,0.07,-1.19,0.02,1.19
9.555,-0.02,-1.44,-0.22,1.46
9.565,0.06,-1.27,-0.22,1.29
9.575,0.01,-1.13,-0.10,1.14
9.585,0.03,-1.23,-0.10,1.24
9.595,0.06,-1.32,-0.04,1.32
9.605,0.03,-1.47,-0.06,1.47
9.615,0.09,-1.22,-0.22,1.24
9.625,0.06,-1.11,-0.18,1.13
9.635,0.05,-1.16,-0.08,1.16
9.645,0.09,-1.30,-0.03,1.30
9.655,0.05,-1.49,-0.17,1.50
9.665,0.06,-1.16,-0.40,1.23
9.675,-0.01,-1.04,-0.27,1.07
9.685,0.04,-1.13,-0.10,1.13
9.695,0.05,-1.33,-0.19,1.34
9.705,0.05,-1.56,-0.22,1.58
9.715,0.11,-1.21,-0.23,1.24
9.725,0.06,-1.18,-0.24,1.21
9.735,0.08,-1.11,0.04,1.11
9.745,0.07,-1.32,0.01,1.32
9.755,0.00,-1.63,-0.12,1.63
9.765,0.09,-1.10,-0.21,1.12
9.775,0.04,-1.24,-0.11,1.25
9.785,0.06,-1.07,0.14,1.08
9.795,0.06,-1.43,0.02,1.43
9.805,0.06,-1.64,-0.20,1.65
9.815,0.12,-1.17,-0.24,1.20
9.825,0.06,-1.29,0.09,1.30
9.835,0.04,-0.98,0.09,0.99
9.845,0.02,-1.46,-0.12,1.47
9.855,0.03,-1.50,-0.22,1.52
9.865,0.05,-1.22,-0.36,1.27
9.875,0.06,-1.20,-0.12,1.21
9.885,0.10,-1.12,0.11,1.13
9.894,0.05,-1.49,-0.14,1.49
9.904,0.06,-1.52,-0.25,1.54
9.915,0.08,-1.28,-0.28,1.31
9.925,0.04,-1.27,-0.15,1.28
9.934,0.10,-1.16,0.05,1.16
9.945,0.04,-1.42,-0.20,1.44
9.954,0.04,-1.52,-0.43,1.58
9.964,0.08,-1.21,-0.27,1.24
9.974,0.07,-1.38,-0.09,1.38
9.984,0.08,-1.21,-0.07,1.22
9.994,0.03,-1.49,-0.07,1.49
10.004,0.00,-1.40,-0.36,1.45
10.014,0.07,-1.32,-0.34,1.36
10.024,0.05,-1.37,-0.02,1.37
10.034,0.10,-1.30,0.03,1.31
10.044,0.04,-1.52,-0.06,1.52
10.054,0.03,-1.43,-0.35,1.47
10.064,0.06,-1.34,-0.39,1.39
10.074,0.04,-1.38,0.02,1.38
10.084,0.09,-1.31,0.05,1.32
10.094,-0.00,-1.65,-0.04,1.65
10.104,0.05,-1.33,-0.29,1.36
10.114,0.05,-1.34,-0.25,1.36
10.124,0.06,-1.31,-0.05,1.31
10.134,0.15,-1.32,0.09,1.34
10.144,0.04,-1.71,-0.18,1.72
10.154,0.09,-1.40,-0.21,1.42
10.164,0.09,-1.38,-0.05,1.38
10.174,0.06,-1.43,0.03,1.43
10.184,0.07,-1.49,0.11,1.50
10.194,-0.03,-1.65,-0.08,1.65
10.204,0.08,-1.45,-0.10,1.46
10.214,0.05,-1.42,-0.21,1.44
10.224,0.08,-1.46,-0.09,1.47
10.234,0.15,-1.55,0.09,1.56
10.244,0.04,-1.74,-0.20,1.75
10.254,0.14,-1.42,-0.11,1.43
10.264,0.08,-1.38,-0.00,1.38
10.274,0.06,-1.40,0.19,1.41
10.284,0.08,-1.62,0.30,1.65
10.294,0.04,-1.78,0.20,1.80
10.304,0.10,-1.47,0.05,1.48
10.314,0.05,-1.38,0.11,1.38
10.324,0.10,-1.37,0.22,1.39
10.334,0.09,-1.63,-0.06,1.64
10.344,0.08,-1.76,-0.12,1.76
10.354,0.04,-1.52,-0.18,1.54
10.364,-0.32,-1.73,-0.03,1.76
10.374,0.40,-1.17,-0.02,1.24
10.384,0.08,-1.95,0.01,1.95
10.394,-0.06,-1.86,-0.13,1.86
10.404,0.24,-1.58,-0.29,1.62
10.414,0.08,-1.47,-0.13,1.48
10.424,0.06,-1.45,-0.17,1.46
10.434,0.06,-1.72,-0.33,1.75
10.444,0.05,-1.80,-0.27,1.82
10.454,0.12,-1.56,-0.38,1.62
10.464,0.04,-1.59,-0.01,1.59
10.473,0.08,-1.37,0.10,1.38
10.484,0.01,-1.71,-0.00,1.71
10.494,0.04,-1.72,0.04,1.72
10.504,0.07,-1.48,-0.09,1.49
10.513,0.06,-1.56,-0.03,1.56
10.524,0.15,-1.35,0.16,1.37
10.534,0.06,-1.76,0.10,1.76
10.543,0.08,-1.80,-0.05,1.80
10.554,0.11,-1.64,-0.15,1.65
10.564,0.10,-1.64,0.09,1.64
10.574,0.14,-1.35,0.22,1.38
10.584,0.06,-1.68,-0.09,1.68
10.594,0.04,-1.69,-0.31,1.72
10.604,0.03,-1.53,-0.32,1.56
10.613,0.05,-1.52,-0.12,1.52
10.623,0.10,-1.53,-0.10,1.53
10.633,0.07,-1.77,-0.17,1.78
10.644,0.05,-1.68,-0.43,1.74
10.653,0.05,-1.65,-0.23,1.67
10.663,0.08,-1.60,-0.01,1.60
10.673,0.07,-1.62,-0.06,1.62
10.684,0.08,-1.79,0.15,1.79
10.693,0.05,-1.49,-0.15,1.49
10.703,0.09,-1.63,-0.17,1.64
10.713,0.11,-1.53,0.25,1.55
10.723,0.12,-1.56,0.03,1.57
10.733,0.04,-1.91,-0.08,1.91
10.744,0.10,-1.48,-0.04,1.48
10.753,0.04,-1.59,-0.12,1.59
10.763,0.05,-1.58,-0.04,1.58
10.773,0.12,-1.58,-0.13,1.59
10.783,0.08,-1.82,-0.10,1.82
10.793,0.12,-1.46,-0.18,1.48
10.803,0.03,-1.60,-0.18,1.61
10.813,0.10,-1.62,-0.09,1.62
10.823,0.07,-1.69,-0.07,1.69
10.833,0.03,-1.81,-0.20,1.82
10.843,0.09,-1.53,-0.27,1.55
10.853,0.06,-1.51,-0.33,1.54
10.863,0.15,-1.46,0.00,1.47
10.873,0.08,-1.68,-0.12,1.68
10.883,0.06,-1.84,-0.22,1.86
10.893,0.07,-1.37,-0.23,1.39
10.903,0.01,-1.47,-0.19,1.48
10.913,0.06,-1.36,-0.06,1.36
10.923,0.13,-1.64,-0.13,1.65
10.933,0.11,-1.83,-0.20,1.85
10.943,0.11,-1.45,-0.24,1.47
10.953,0.07,-1.49,-0.13,1.50
10.963,0.10,-1.37,-0.02,1.37
10.973,0.08,-1.58,-0.21,1.60
10.983,0.07,-1.77,-0.20,1.79
10.993,-0.40,-1.37,1.04,1.76
11.003,0.14,-0.54,0.43,0.70
11.013,0.53,-2.54,-1.01,2.79
11.023,0.11,-1.50,-0.88,1.74
11.033,0.08,-1.54,-0.30,1.57
11.043,0.09,-1.46,-0.33,1.50
11.053,0.21,-2.02,-0.12,2.03
11.063,0.11,-1.27,0.07,1.28
11.073,0.10,-1.68,-0.03,1.68
11.083,0.13,-1.70,0.01,1.70
11.093,0.09,-1.49,-0.10,1.49
11.103,0.14,-1.55,0.19,1.57
11.113,0.16,-1.34,0.07,1.35
11.123,0.12,-1.65,-0.02,1.65
11.133,0.18,-1.53,-0.01,1.54
11.143,0.15,-1.58,-0.16,1.59
11.153,0.17,-1.60,0.11,1.62
11.163,0.18,-1.59,0.20,1.61
11.172,0.10,-1.67,-0.11,1.68
11.182,0.11,-1.54,-0.15,1.55
11.192,0.12,-1.50,-0.26,1.53
11.202,0.13,-1.58,0.03,1.59
11.213,0.19,-1.46,0.11,1.48
11.222,0.11,-1.73,-0.00,1.73
11.233,0.12,-1.55,-0.12,1.56
11.242,0.12,-1.50,-0.08,1.51
11.252,0.12,-1.62,0.25,1.64
11.262,0.16,-1.53,0.15,1.54
11.272,0.10,-1.79,0.07,1.79
11.282,0.15,-1.48,-0.04,1.49
11.292,0.09,-1.46,-0.08,1.46
11.302,0.12,-1.50,0.25,1.53
11.312,0.10,-1.63,0.18,1.64
11.322,0.08,-1.76,-0.02,1.76
11.332,0.14,-1.45,-0.12,1.46
11.342,0.12,-1.44,-0.09,1.45
11.352,0.10,-1.53,0.08,1.53
11.362,0.15,-1.61,0.00,1.62
11.372,0.08,-1.75,-0.10,1.75
11.382,0.09,-1.45,-0.18,1.46
11.392,0.08,-1.41,-0.10,1.42
11.402,0.10,-1.58,0.24,1.60
11.412,0.16,-1.64,0.03,1.65
11.422,0.12,-1.91,0.18,1.92
11.432,0.12,-1.45,-0.08,1.45
11.442,0.08,-1.49,-0.13,1.50
11.452,0.05,-1.36,-0.00,1.36
11.462,0.04,-1.66,0.04,1.66
11.472,0.06,-1.75,-0.19,1.76
11.482,0.12,-1.49,-0.06,1.49
11.492,0.06,-1.43,0.04,1.43
11.502,0.11,-1.36,0.13,1.37
11.512,0.07,-1.73,-0.17,1.74
11.522,0.08,-1.85,-0.09,1.85
11.532,0.15,-1.44,-0.09,1.45
11.542,0.10,-1.63,-0.08,1.64
11.552,0.15,-1.43,0.05,1.44
11.562,0.09,-1.84,-0.04,1.84
11.572,0.09,-1.82,-0.19,1.83
11.582,0.09,-1.60,-0.33,1.63
11.592,0.11,-1.52,-0.18,1.54
11.602,0.11,-1.36,0.24,1.38
11.612,0.09,-1.78,0.05,1.79
11.622,0.05,-1.81,-0.30,1.83
11.632,0.14,-1.60,-0.17,1.62
11.642,0.11,-1.41,0.09,1.42
11.652,0.13,-1.53,0.15,1.54
11.662,0.09,-1.68,0.14,1.69
11.672,0.11,-1.82,0.17,1.83
11.682,0.15,-1.49,-0.00,1.50
11.692,0.15,-1.51,0.20,1.53
11.702,0.19,-1.24,0.39,1.31
11.712,0.11,-1.77,0.17,1.78
11.722,0.12,-1.68,-0.07,1.68
11.732,0.14,-1.49,-0.01,1.50
11.742,0.14,-1.51,0.18,1.52
11.752,0.19,-1.38,0.32,1.43
11.762,0.13,-1.69,0.07,1.69
11.772,0.11,-1.50,-0.17,1.52
11.782,0.10,-1.39,-0.18,1.41
11.792,0.12,-1.45,0.03,1.45
11.802,0.16,-1.32,-0.06,1.33
11.812,0.08,-1.66,-0.11,1.66
11.821,0.13,-1.49,-0.19,1.51
11.832,0.08,-1.47,-0.31,1.50
11.842,0.14,-1.55,-0.08,1.56
11.852,0.16,-1.50,-0.00,1.51
11.861,0.13,-1.80,-0.04,1.81
11.871,0.15,-1.58,-0.22,1.60
11.881,0.09,-1.44,-0.36,1.49
11.891,0.09,-1.42,-0.07,1.42
11.901,0.15,-1.46,0.03,1.47
11.911,0.05,-1.77,-0.20,1.78
11.921,0.04,-1.49,-0.34,1.52
11.931,0.05,-1.41,-0.31,1.45
11.941,0.06,-1.46,-0.05,1.46
11.951,0.13,-1.59,-0.01,1.59
11.961,0.13,-1.75,-0.17,1.77
11.971,0.14,-1.56,-0.27,1.58
11.981,0.11,-1.42,-0.14,1.43
11.991,0.12,-1.36,-0.09,1.37
12.001,0.12,-1.60,-0.10,1.61
12.011,0.09,-1.75,-0.17,1.76
12.021,0.10,-1.51,-0.30,1.54
12.031,0.10,-1.39,-0.28,1.42
12.041,0.16,-1.41,-0.10,1.43
12.051,0.12,-1.60,-0.24,1.62
12.061,0.13,-1.79,-0.21,1.81
12.071,0.12,-1.48,-0.38,1.53
12.081,0.10,-1.44,-0.22,1.46
12.091,0.09,-1.33,-0.02,1.33
12.101,0.07,-1.57,-0.09,1.57
12.111,0.07,-1.77,-0.27,1.79
12.121,0.11,-1.47,-0.46,1.55
12.131,0.11,-1.38,-0.29,1.41
12.141,0.19,-1.35,0.02,1.36
12.151,0.11,-1.63,-0.18,1.64
12.161,0.11,-1.79,-0.29,1.82
12.171,0.13,-1.53,-0.23,1.55
12.181,0.08,-1.46,-0.02,1.46
12.191,0.10,-1.24,0.09,1.25
12.201,0.04,-1.61,-0.18,1.62
12.211,0.08,-1.69,-0.20,1.70
12.221,0.10,-1.43,-0.16,1.44
12.231,0.06,-1.54,-0.07,1.55
12.241,0.15,-1.29,0.09,1.30
12.251,0.03,-1.69,-0.18,1.70
12.261,0.05,-1.66,-0.38,1.70
12.271,0.07,-1.37,-0.32,1.41
12.281,0.07,-1.59,-0.14,1.60
12.291,0.15,-1.38,0.04,1.39
12.301,0.03,-1.78,-0.24,1.79
12.311,0.06,-1.68,-0.25,1.70
12.321,0.09,-1.49,-0.18,1.50
12.331,0.06,-1.58,-0.23,1.60
12.341,0.11,-1.40,-0.10,1.41
12.351,0.07,-1.68,-0.23,1.69
12.361,0.09,-1.59,-0.40,1.64
12.371,0.09,-1.46,-0.41,1.51
12.381,0.08,-1.54,-0.15,1.55
12.391,0.10,-1.51,0.04,1.52
12.401,0.07,-1.69,-0.08,1.69
12.411,0.05,-1.59,-0.25,1.61
12.421,0.07,-1.48,-0.16,1.49
12.431,0.09,-1.49,-0.00,1.49
12.440,0.12,-1.48,-0.05,1.48
12.451,0.10,-1.70,0.03,1.71
12.461,0.07,-1.52,-0.19,1.53
12.471,0.09,-1.50,-0.32,1.53
12.481,0.11,-1.50,-0.08,1.51
12.491,0.16,-1.49,-0.16,1.50
12.501,0.10,-1.78,-0.38,1.83
12.510,0.12,-1.43,-0.44,1.50
12.520,0.10,-1.42,-0.38,1.47
12.530,0.13,-1.45,-0.10,1.46
12.540,0.11,-1.62,-0.08,1.63
12.551,0.05,-1.80,-0.25,1.82
12.560,0.12,-1.48,-0.44,1.55
12.570,0.14,-1.41,-0.31,1.45
12.580,0.12,-1.52,-0.19,1.53
12.590,0.16,-1.65,-0.11,1.66
12.600,0.09,-1.83,-0.23,1.85
12.610,0.11,-1.56,-0.40,1.62
12.620,0.06,-1.38,-0.16,1.39
12.630,0.13,-1.50,0.05,1.51
12.640,0.16,-1.64,-0.13,1.65
12.650,0.17,-1.83,-0.22,1.85
12.660,0.15,-1.46,-0.33,1.51
12.670,0.15,-1.38,-0.31,1.42
12.680,0.12,-1.38,-0.09,1.39
12.690,0.11,-1.55,-0.18,1.56
12.700,0.09,-1.84,-0.32,1.87
12.710,0.17,-1.46,-0.38,1.52
12.720,0.14,-1.40,-0.14,1.41
