Group numbers,Specimen material,Test type
"","",""

Results Table 1
,Group numbers,Specimen material,Test type
"1","17","polystyrene","compression"

Results Table 2



Time,Displacement,Force
(s),(mm),(N)
"79.70000","2.83205","126.94466"
"79.80000","2.83527","126.95776"
"79.90000","2.83843","127.25168"
"80.00000","2.84202","127.05327"
"80.10000","2.84529","127.58979"
"80.20000","2.84845","127.41029"
"80.30000","2.85198","127.52312"
"80.40000","2.85530","127.81585"
"80.50000","2.85852","127.71941"
"80.60000","2.86195","127.85182"
"80.70000","2.86532","128.11006"
"80.80000","2.86854","128.23294"
"80.90000","2.87191","128.22160"
"81.00000","2.87534","128.47818"
"81.10000","2.87855","128.36749"
"81.20000","2.88182","128.57774"
"81.30000","2.88536","128.89169"
"81.40000","2.88857","128.84154"
"81.50000","2.89173","129.16528"
"81.60000","2.89543","129.15738"
"81.70000","2.89859","129.29543"
"81.80000","2.90170","129.43233"
"81.90000","2.90550","129.66959"
"82.00000","2.90861","129.90146"
"82.10000","2.91166","129.99821"
"82.20000","2.91552","129.90385"
"82.30000","2.91857","130.01546"
"82.40000","2.92163","130.28828"
"82.50000","2.92559","130.35410"
"82.60000","2.92854","130.37561"
"82.70000","2.93164","130.45461"
"82.80000","2.93561","130.77100"
"82.90000","2.93855","130.77602"
"83.00000","2.94166","130.94119"
"83.10000","2.94562","131.19707"
"83.20000","2.94857","131.29060"
"83.30000","2.95168","131.35703"
"83.40000","2.95559","131.53561"
"83.50000","2.95854","131.53815"
"83.60000","2.96164","131.68904"
"83.70000","2.96555","131.95905"
"83.80000","2.96855","131.91374"
"83.90000","2.97171","132.30298"
"84.00000","2.97552","132.23291"
"84.10000","2.97862","132.35745"
"84.20000","2.98173","132.35988"
"84.30000","2.98548","132.64310"
"84.40000","2.98859","132.56969"
"84.50000","2.99175","132.77551"
"84.60000","2.99539","132.82895"
"84.70000","2.99861","133.16846"
"84.80000","3.00182","132.99734"
"84.90000","3.00536","133.20473"
"85.00000","3.00857","133.54907"
"85.10000","3.01184","133.51234"
"85.20000","3.01527","133.72868"
"85.30000","3.01859","133.97571"
"85.40000","3.02186","133.82631"
"85.50000","3.02523","133.99965"
"85.60000","3.02866","134.30841"
"85.70000","3.03187","134.27493"
"85.80000","3.03520","134.44531"
"85.90000","3.03868","134.53763"
"86.00000","3.04189","134.69510"
"86.10000","3.04516","134.71449"
"86.20000","3.04875","135.00577"
"86.30000","3.05191","135.08235"
"86.40000","3.05512","135.22055"
"86.50000","3.05877","135.43430"
"86.60000","3.06193","135.40952"
"86.70000","3.06504","135.65251"
"86.80000","3.06884","135.78616"
"86.90000","3.07189","135.82698"
"87.00000","3.07500","135.87733"
"87.10000","3.07886","136.29648"
"87.20000","3.08191","136.22191"
"87.30000","3.08502","136.27206"
"87.40000","3.08887","136.54707"
"87.50000","3.09193","136.50430"
"87.60000","3.09498","136.72809"
"87.70000","3.09889","136.95833"
"87.80000","3.10189","136.85524"
"87.90000","3.10495","136.99222"
"88.00000","3.10891","137.37781"
"88.10000","3.11196","137.65007"
"88.20000","3.11496","137.50084"
"88.30000","3.11893","137.63487"
"88.40000","3.12193","137.66507"
"88.50000","3.12498","137.94212"
"88.60000","3.12895","137.91750"
"88.70000","3.13189","138.10884"
"88.80000","3.13500","138.02402"
"88.90000","3.13891","138.40843"
"89.00000","3.14191","138.34009"
"89.10000","3.14502","138.56496"
"89.20000","3.14887","138.69931"
"89.30000","3.15188","138.84944"
"89.40000","3.15509","138.84178"
"89.50000","3.15879","138.97459"
"89.60000","3.16189","139.08318"
"89.70000","3.16516","139.24190"
"89.80000","3.16870","139.52592"
"89.90000","3.17191","139.69957"
"90.00000","3.17518","139.67107"
"90.10000","3.17855","139.73643"
"90.20000","3.18198","139.87476"
"90.30000","3.18520","139.95721"
"90.40000","3.18852","140.10252"
"90.50000","3.19205","140.42003"
"90.60000","3.19521","140.33905"
"90.70000","3.19848","140.42705"
"90.80000","3.20207","140.74992"
"90.90000","3.20523","140.61569"
"91.00000","3.20845","140.73167"
"91.10000","3.21209","141.19972"
"91.20000","3.21525","141.12672"
"91.30000","3.21846","141.18279"
"91.40000","3.22211","141.44402"
"91.50000","3.22521","141.45511"
"91.60000","3.22837","141.29100"
"91.70000","3.23207","141.84851"
"91.80000","3.23523","141.85863"
"91.90000","3.23839","141.99249"
"92.00000","3.24214","142.19888"
"92.10000","3.24525","142.08817"
"92.20000","3.24836","142.38110"
"92.30000","3.25221","142.61246"
"92.40000","3.25527","142.51260"
"92.50000","3.25832","142.59998"
"92.60000","3.26223","142.91299"
"92.70000","3.26529","142.82623"
"92.80000","3.26829","142.98689"
"92.90000","3.27230","143.33185"
"93.00000","3.27525","143.34755"
"93.10000","3.27825","143.37259"
"93.20000","3.28227","143.59126"
"93.30000","3.28521","143.60844"
"93.40000","3.28827","143.75531"
"93.50000","3.29229","143.80618"
"93.60000","3.29523","144.10580"
"93.70000","3.29834","144.11003"
"93.80000","3.30225","144.38449"
"93.90000","3.30520","144.42551"
"94.00000","3.30836","144.46426"
"94.10000","3.31221","144.63928"
"94.20000","3.31521","144.94427"
"94.30000","3.31843","144.94446"
"94.40000","3.32212","144.81279"
"94.50000","3.32523","145.10588"
"94.60000","3.32839","145.17944"
"94.70000","3.33209","145.35759"
"94.80000","3.33530","145.50774"
"94.90000","3.33841","145.53214"
"95.00000","3.34200","145.83951"
"95.10000","3.34527","145.85043"
"95.20000","3.34848","145.80312"
"95.30000","3.35196","146.03984"
"95.40000","3.35534","146.21912"
"95.50000","3.35850","146.25670"
"95.60000","3.36193","146.32370"
"95.70000","3.36530","146.42944"
"95.80000","3.36852","146.69603"
"95.90000","3.37184","146.70537"
"96.00000","3.37538","146.92218"
"96.10000","3.37854","146.96278"
"96.20000","3.38180","146.95908"
"96.30000","3.38539","147.21576"
"96.40000","3.38861","147.28987"
"96.50000","3.39171","147.23065"
"96.60000","3.39546","147.69728"
"96.70000","3.39862","147.62773"
"96.80000","3.40168","147.59331"
"96.90000","3.40554","148.01839"
"97.00000","3.40864","148.01909"
"97.10000","3.41164","148.15401"
"97.20000","3.41561","148.31029"
"97.30000","3.41855","148.37965"
"97.40000","3.42161","148.39636"
"97.50000","3.42562","148.58755"
"97.60000","3.42857","148.70631"
"97.70000","3.43162","148.74979"
"97.80000","3.43564","149.02837"
"97.90000","3.43854","149.04974"
"98.00000","3.44164","149.15573"
"98.10000","3.44561","149.20157"
"98.20000","3.44855","149.47336"
"98.30000","3.45166","149.37004"
"98.40000","3.45557","149.66260"
"98.50000","3.45857","149.70432"
"98.60000","3.46168","149.92293"
"98.70000","3.46554","149.89461"
"98.80000","3.46859","150.18279"
"98.90000","3.47170","150.25211"
"99.00000","3.47550","150.32460"
"99.10000","3.47855","150.45270"
"99.20000","3.48171","150.72191"
"99.30000","3.48552","150.58829"
"99.40000","3.48857","150.90277"
"99.50000","3.49173","151.00122"
"99.60000","3.49543","150.94025"
"99.70000","3.49859","151.12350"
"99.80000","3.50175","151.25110"
"99.90000","3.50539","151.39914"
"100.00000","3.50861","151.63643"
"100.10000","3.51182","151.74265"
"100.20000","3.51536","151.82715"
"100.30000","3.51857","152.03749"
"100.40000","3.52184","151.86003"
"100.50000","3.52527","152.04263"
"100.60000","3.52864","152.38773"
"100.70000","3.53191","152.28024"
"100.80000","3.53518","152.45772"
"100.90000","3.53866","152.66096"
"101.00000","3.54187","152.58691"
"101.10000","3.54514","152.73831"
"101.20000","3.54873","153.10820"
"101.30000","3.55189","152.92834"
"101.40000","3.55505","153.20923"
"101.50000","3.55880","153.27202"
"101.60000","3.56191","153.34166"
"101.70000","3.56507","153.33586"
"101.80000","3.56882","153.77176"
"101.90000","3.57187","153.71967"
"102.00000","3.57504","153.84602"
"102.10000","3.57889","153.99539"
"102.20000","3.58189","153.95355"
"102.30000","3.58500","154.02528"
"102.40000","3.58891","154.29305"
"102.50000","3.59191","154.34413"
"102.60000","3.59502","154.34979"
"102.70000","3.59893","154.64198"
"102.80000","3.60187","154.93590"
"102.90000","3.60498","154.82034"
"103.00000","3.60889","154.97212"
"103.10000","3.61195","155.05855"
"103.20000","3.61500","155.41898"
"103.30000","3.61896","155.41066"
"103.40000","3.62191","155.61168"
"103.50000","3.62502","155.56677"
"103.60000","3.62893","155.64941"
"103.70000","3.63193","155.91724"
"103.80000","3.63504","155.91278"
"103.90000","3.63889","156.30507"
"104.00000","3.64189","156.25728"
"104.10000","3.64505","156.29277"
"104.20000","3.64886","156.31189"
"104.30000","3.65186","156.61208"
"104.40000","3.65507","156.75508"
"104.50000","3.65877","156.59680"
"104.60000","3.66187","156.71976"
"104.70000","3.66514","157.04416"
"104.80000","3.66873","157.24550"
"104.90000","3.67189","157.28839"
"105.00000","3.67516","157.44803"
"105.10000","3.67864","157.68633"
"105.20000","3.68191","157.79962"
"105.30000","3.68518","157.83028"
"105.40000","3.68861","157.92993"
"105.50000","3.69198","158.01694"
"105.60000","3.69520","158.13489"
"105.70000","3.69857","158.00549"
"105.80000","3.70205","158.49016"
"105.90000","3.70521","158.41864"
"106.00000","3.70848","158.61440"
"106.10000","3.71207","158.94131"
"106.20000","3.71523","158.76958"
"106.30000","3.71845","159.02521"
"106.40000","3.72209","159.17438"
"106.50000","3.72520","159.14024"
"106.60000","3.72841","159.31644"
"106.70000","3.73205","159.49704"
"106.80000","3.73527","159.62733"
"106.90000","3.73837","159.67091"
"107.00000","3.74212","159.76625"
"107.10000","3.74529","159.97403"
"107.20000","3.74834","159.86354"
"107.30000","3.75220","160.34004"
"107.40000","3.75530","160.29292"
"107.50000","3.75830","160.21202"
"107.60000","3.76221","160.53435"
"107.70000","3.76527","160.54550"
"107.80000","3.76827","160.71039"
"107.90000","3.77229","161.05396"
"108.00000","3.77523","160.93820"
"108.10000","3.77829","161.07600"
"108.20000","3.78230","161.25125"
"108.30000","3.78520","161.41011"
"108.40000","3.78830","161.61256"
"108.50000","3.79232","161.59785"
"108.60000","3.79521","161.75154"
"108.70000","3.79832","161.88188"
"108.80000","3.80223","161.89076"
"108.90000","3.80523","162.02991"
"109.00000","3.80839","162.01195"
"109.10000","3.81214","162.18306"
"109.20000","3.81525","162.58266"
"109.30000","3.81841","162.36169"
"109.40000","3.82205","162.51270"
"109.50000","3.82527","162.78668"
"109.60000","3.82843","162.92665"
"109.70000","3.83202","163.01808"
"109.80000","3.83529","163.09384"
"109.90000","3.83850","163.15584"
"110.00000","3.84198","163.32646"
"110.10000","3.84530","163.55699"
"110.20000","3.84852","163.58997"
"110.30000","3.85189","163.81096"
"110.40000","3.85532","164.03000"
"110.50000","3.85854","164.07181"
"110.60000","3.86191","163.97606"
"110.70000","3.86534","164.19754"
"110.80000","3.86855","164.28793"
"110.90000","3.87182","164.42474"
"111.00000","3.87536","164.63542"
"111.10000","3.87857","164.75540"
"111.20000","3.88184","164.84911"
"111.30000","3.88537","164.91919"
"111.40000","3.88859","165.02499"
"111.50000","3.89175","164.99921"
"111.60000","3.89545","165.28531"
"111.70000","3.89861","165.34386"
"111.80000","3.90171","165.45274"
"111.90000","3.90546","165.72397"
"112.00000","3.90857","165.80695"
"112.10000","3.91168","166.05441"
"112.20000","3.91554","166.15689"
"112.30000","3.91859","166.06468"
"112.40000","3.92164","166.07922"
"112.50000","3.92555","166.34236"
"112.60000","3.92855","166.53178"
"112.70000","3.93166","166.59338"
"112.80000","3.93562","166.74274"
"112.90000","3.93857","166.55136"
"113.00000","3.94162","166.99902"
"113.10000","3.94559","167.22278"
"113.20000","3.94854","167.26060"
"113.30000","3.95164","167.19968"
"113.40000","3.95561","167.35551"
"113.50000","3.95855","167.42470"
"113.60000","3.96166","167.56441"
"113.70000","3.96557","167.85356"
"113.80000","3.96857","167.79536"
"113.90000","3.97173","167.88858"
"114.00000","3.97554","168.02840"
"114.10000","3.97859","168.12636"
"114.20000","3.98170","168.36806"
"114.30000","3.98550","168.51175"
"114.40000","3.98855","168.55122"
"114.50000","3.99171","168.72009"
"114.60000","3.99546","168.79852"
"114.70000","3.99857","169.00008"
"114.80000","4.00179","168.96303"
"114.90000","4.00537","169.10863"
"115.00000","4.00859","169.29509"
"115.10000","4.01180","169.36208"
"115.20000","4.01529","169.36476"
"115.30000","4.01861","169.74309"
"115.40000","4.02187","169.83179"
"115.50000","4.02520","169.81558"
"115.60000","4.02868","169.85405"
"115.70000","4.03189","170.04153"
"115.80000","4.03511","170.24390"
"115.90000","4.03870","170.28918"
"116.00000","4.04191","170.44151"
"116.10000","4.04507","170.55051"
"116.20000","4.04877","170.69162"
"116.30000","4.05193","170.89905"
"116.40000","4.05504","170.71210"
"116.50000","4.05884","170.96143"
"116.60000","4.06189","171.11107"
"116.70000","4.06500","171.31157"
"116.80000","4.06880","171.51534"
"116.90000","4.07191","171.54187"
"117.00000","4.07502","171.63498"
"117.10000","4.07882","171.97792"
"117.20000","4.08187","171.93379"
"117.30000","4.08498","171.95961"
"117.40000","4.08889","172.24384"
"117.50000","4.09189","172.34567"
"117.60000","4.09500","172.18980"
"117.70000","4.09891","172.63435"
"117.80000","4.10191","172.55528"
"117.90000","4.10496","172.64378"
"118.00000","4.10893","172.78473"
"118.10000","4.11193","172.79039"
"118.20000","4.11498","173.07086"
"118.30000","4.11895","173.21835"
"118.40000","4.12195","173.23033"
"118.50000","4.12500","173.40277"
"118.60000","4.12891","173.49232"
"118.70000","4.13191","173.60455"
"118.80000","4.13496","173.67123"
"118.90000","4.13888","173.89520"
"119.00000","4.14188","173.96877"
"119.10000","4.14498","174.04228"
"119.20000","4.14889","174.30367"
"119.30000","4.15189","174.30614"
"119.40000","4.15505","174.36528"
"119.50000","4.15886","174.53777"
"119.60000","4.16186","174.66920"
"119.70000","4.16512","174.69022"
"119.80000","4.16877","174.79427"
"119.90000","4.17187","175.00851"
"120.00000","4.17514","175.24965"
"120.10000","4.17863","175.18581"
"120.20000","4.18195","175.40462"
"120.30000","4.18516","175.54967"
"120.40000","4.18859","175.52158"
"120.50000","4.19196","175.78336"
"120.60000","4.19518","175.86617"
"120.70000","4.19850","176.09085"
"120.80000","4.20204","176.22812"
"120.90000","4.20520","176.17705"
"121.00000","4.20852","176.34688"
"121.10000","4.21205","176.57976"
"121.20000","4.21521","176.68501"
"121.30000","4.21848","176.59293"
"121.40000","4.22207","176.75037"
"121.50000","4.22523","176.84523"
"121.60000","4.22839","177.04291"
"121.70000","4.23209","177.13347"
"121.80000","4.23525","177.10161"
"121.90000","4.23836","177.38704"
"122.00000","4.24216","177.51195"
"122.10000","4.24527","177.70834"
"122.20000","4.24832","177.49208"
"122.30000","4.25223","177.86530"
"122.40000","4.25529","177.94734"
"122.50000","4.25829","177.98003"
"122.60000","4.26230","178.20743"
"122.70000","4.26525","178.18439"
"122.80000","4.26830","178.26915"
"122.90000","4.27232","178.53189"
"123.00000","4.27521","178.58998"
"123.10000","4.27832","178.67059"
"123.20000","4.28229","178.85422"
"123.30000","4.28523","178.87161"
"123.40000","4.28834","179.07262"
"123.50000","4.29230","179.26593"
"123.60000","4.29520","179.14439"
"123.70000","4.29836","179.42781"
"123.80000","4.30221","179.50906"
"123.90000","4.30516","179.71568"
"124.00000","4.30837","179.78609"
"124.10000","4.31218","179.63939"
"124.20000","4.31523","180.06752"
"124.30000","4.31845","180.08913"
"124.40000","4.32209","180.14253"
"124.50000","4.32525","180.11955"
"124.60000","4.32846","180.49362"
"124.70000","4.33205","180.42747"
"124.80000","4.33527","180.65932"
"124.90000","4.33848","180.71672"
"125.00000","4.34202","180.91194"
"125.10000","4.34529","180.86682"
"125.20000","4.34845","181.07991"
"125.30000","4.35198","181.15472"
"125.40000","4.35530","181.49875"
"125.50000","4.35852","181.31541"
"125.60000","4.36195","181.43893"
"125.70000","4.36532","181.86554"
"125.80000","4.36854","181.81091"
"125.90000","4.37186","181.90018"
"126.00000","4.37534","182.24719"
"126.10000","4.37855","182.30058"
"126.20000","4.38182","182.21503"
"126.30000","4.38536","182.33008"
"126.40000","4.38857","182.42549"
"126.50000","4.39173","182.53384"
"126.60000","4.39543","182.73160"
"126.70000","4.39864","182.78603"
"126.80000","4.40170","183.08191"
"126.90000","4.40545","183.11708"
"127.00000","4.40861","183.32527"
"127.10000","4.41166","183.19354"
"127.20000","4.41557","183.46114"
"127.30000","4.41857","183.40816"
"127.40000","4.42163","183.41484"
"127.50000","4.42559","183.84119"
"127.60000","4.42854","184.00366"
"127.70000","4.43164","184.07596"
"127.80000","4.43561","184.13066"
"127.90000","4.43855","184.06291"
"128.00000","4.44166","184.26823"
"128.10000","4.44562","184.52684"
"128.20000","4.44852","184.44940"
"128.30000","4.45168","184.76891"
"128.40000","4.45559","184.88518"
"128.50000","4.45859","185.02917"
"128.60000","4.46170","185.00955"
"128.70000","4.46555","185.01569"
"128.80000","4.46861","185.23705"
"128.90000","4.47171","185.39070"
"129.00000","4.47552","185.49480"
"129.10000","4.47862","185.50940"
"129.20000","4.48173","185.61414"
"129.30000","4.48543","185.86491"
"129.40000","4.48859","185.92278"
"129.50000","4.49175","185.96725"
"129.60000","4.49539","186.38641"
"129.70000","4.49861","186.20441"
"129.80000","4.50177","186.34479"
"129.90000","4.50541","186.41467"
"130.00000","4.50857","186.51678"
"130.10000","4.51184","186.66159"
"130.20000","4.51532","186.81921"
"130.30000","4.51859","186.92101"
"130.40000","4.52186","186.95090"
"130.50000","4.52523","186.99242"
"130.60000","4.52866","187.17264"
"130.70000","4.53188","187.48456"
"130.80000","4.53520","187.67360"
"130.90000","4.53868","187.79829"
"131.00000","4.54195","187.80757"
"131.10000","4.54516","187.51968"
"131.20000","4.54875","188.18636"
"131.30000","4.55191","187.98578"
"131.40000","4.55513","187.95322"
"131.50000","4.55877","188.33919"
"131.60000","4.56193","188.27423"
"131.70000","4.56504","188.23109"
"131.80000","4.56884","188.61258"
"131.90000","4.57189","188.66371"
"132.00000","4.57500","188.79340"
"132.10000","4.57886","189.11148"
"132.20000","4.58191","189.01927"
"132.30000","4.58502","189.22919"
"132.40000","4.58887","189.40843"
"132.50000","4.59193","189.26472"
"132.60000","4.59498","189.58168"
"132.70000","4.59895","189.69376"
"132.80000","4.60189","189.72842"
"132.90000","4.60495","189.79800"
"133.00000","4.60891","190.03780"
"133.10000","4.61196","190.01254"
"133.20000","4.61496","190.11978"
"133.30000","4.61893","190.34068"
"133.40000","4.62193","190.35513"
"133.50000","4.62493","190.53627"
"133.60000","4.62895","190.88312"
"133.70000","4.63189","190.61676"
"133.80000","4.63500","190.99055"
"133.90000","4.63891","191.08537"
"134.00000","4.64191","190.97668"
"134.10000","4.64502","191.23766"
"134.20000","4.64887","191.24971"
"134.30000","4.65188","191.33736"
"134.40000","4.65509","191.44087"
"134.50000","4.65879","191.71686"
"134.60000","4.66189","191.87268"
"134.70000","4.66516","191.78085"
"134.80000","4.66864","192.08022"
"134.90000","4.67191","192.01405"
"135.00000","4.67518","192.23862"
"135.10000","4.67861","192.27332"
"135.20000","4.68198","192.70750"
"135.30000","4.68520","192.71924"
"135.40000","4.68852","192.57440"
"135.50000","4.69205","192.98161"
"135.60000","4.69521","192.88364"
"135.70000","4.69848","193.12376"
"135.80000","4.70207","193.14458"
"135.90000","4.70523","193.17136"
"136.00000","4.70845","193.17180"
"136.10000","4.71204","193.54469"
"136.20000","4.71525","193.66869"
"136.30000","4.71846","193.74451"
"136.40000","4.72205","193.84001"
"136.50000","4.72521","193.95813"
"136.60000","4.72837","193.90417"
"136.70000","4.73207","194.35284"
"136.80000","4.73523","194.54988"
"136.90000","4.73839","194.36855"
"137.00000","4.74214","194.56863"
"137.10000","4.74525","194.65372"
"137.20000","4.74830","194.58809"
"137.30000","4.75216","194.97166"
"137.40000","4.75527","194.95682"
"137.50000","4.75832","195.08624"
"137.60000","4.76223","195.38040"
"137.70000","4.76529","195.28156"
"137.80000","4.76829","195.46126"
"137.90000","4.77230","195.51567"
"138.00000","4.77525","195.73257"
"138.10000","4.77830","195.60365"
"138.20000","4.78232","195.78604"
"138.30000","4.78521","196.04631"
"138.40000","4.78827","196.03926"
"138.50000","4.79229","196.27202"
"138.60000","4.79518","196.22815"
"138.70000","4.79834","196.36374"
"138.80000","4.80225","196.82658"
"138.90000","4.80520","196.75262"
"139.00000","4.80836","196.84442"
"139.10000","4.81221","196.97711"
"139.20000","4.81521","197.00374"
"139.30000","4.81843","197.15308"
"139.40000","4.82212","197.05661"
"139.50000","4.82529","197.23526"
"139.60000","4.82845","197.44771"
"139.70000","4.83209","197.61011"
"139.80000","4.83525","197.51311"
"139.90000","4.83846","197.88466"
"140.00000","4.84200","197.82076"
"140.10000","4.84527","197.95840"
"140.20000","4.84848","197.98445"
"140.30000","4.85196","198.32072"
"140.40000","4.85529","198.33101"
"140.50000","4.85850","198.48280"
"140.60000","4.86193","198.65524"
"140.70000","4.86530","198.73402"
"140.80000","4.86852","198.73788"
"140.90000","4.87184","198.84758"
"141.00000","4.87537","199.11823"
"141.10000","4.87854","199.10468"
"141.20000","4.88175","199.25339"
"141.30000","4.88545","199.46065"
"141.40000","4.88861","199.44151"
"141.50000","4.89166","199.72066"
"141.60000","4.89546","199.69252"
"141.70000","4.89863","199.92412"
"141.80000","4.90168","199.90007"
"141.90000","4.90554","200.19986"
"142.00000","4.90859","200.21739"
"142.10000","4.91164","200.41782"
"142.20000","4.91561","200.51233"
"142.30000","4.91855","200.49818"
"142.40000","4.92166","200.67175"
"142.50000","4.92562","200.77130"
"142.60000","4.92857","200.81256"
"142.70000","4.93162","201.01248"
"142.80000","4.93559","201.17616"
"142.90000","4.93854","201.48973"
"143.00000","4.94164","201.35522"
"143.10000","4.94561","201.70151"
"143.20000","4.94850","201.42964"
"143.30000","4.95166","201.77844"
"143.40000","4.95557","202.00278"
"143.50000","4.95857","202.01331"
"143.60000","4.96168","202.10083"
"143.70000","4.96554","202.27710"
"143.80000","4.96859","202.49030"
"143.90000","4.97170","202.63518"
"144.00000","4.97550","202.68810"
"144.10000","4.97855","202.71494"
"144.20000","4.98171","202.83736"
"144.30000","4.98552","203.11977"
"144.40000","4.98857","203.10721"
"144.50000","4.99173","203.18677"
"144.60000","4.99543","203.33060"
"144.70000","4.99859","203.60358"
"144.80000","5.00175","203.52324"
"144.90000","5.00539","203.65675"
"145.00000","5.00855","204.05893"
"145.10000","5.01182","203.93896"
"145.20000","5.01536","204.07565"
"145.30000","5.01862","204.25742"
"145.40000","5.02184","204.11053"
"145.50000","5.02527","204.24367"
"145.60000","5.02864","204.53633"
"145.70000","5.03186","204.51312"
"145.80000","5.03518","204.65712"
"145.90000","5.03871","204.95215"
"146.00000","5.04193","204.88808"
"146.10000","5.04514","205.17181"
"146.20000","5.04873","205.35414"
"146.30000","5.05189","205.26640"
"146.40000","5.05505","205.39917"
"146.50000","5.05880","205.60527"
"146.60000","5.06191","205.50168"
"146.70000","5.06507","205.62241"
"146.80000","5.06882","205.99094"
"146.90000","5.07188","205.78548"
"147.00000","5.07504","206.08734"
"147.10000","5.07884","206.21468"
"147.20000","5.08189","206.47874"
"147.30000","5.08500","206.34586"
"147.40000","5.08891","206.74066"
"147.50000","5.09191","206.68500"
"147.60000","5.09502","206.62466"
"147.70000","5.09893","206.90425"
"147.80000","5.10193","206.98943"
"147.90000","5.10498","207.17500"
"148.00000","5.10889","207.24710"
"148.10000","5.11189","207.32828"
"148.20000","5.11500","207.50607"
"148.30000","5.11896","207.77724"
"148.40000","5.12196","207.56686"
"148.50000","5.12502","207.91299"
"148.60000","5.12893","208.01964"
"148.70000","5.13193","208.13069"
"148.80000","5.13498","208.18669"
"148.90000","5.13889","208.26894"
"149.00000","5.14189","208.44740"
"149.10000","5.14505","208.75429"
"149.20000","5.14886","208.83949"
"149.30000","5.15186","208.83939"
"149.40000","5.15507","209.00067"
"149.50000","5.15877","209.12337"
"149.60000","5.16187","209.24763"
"149.70000","5.16514","209.16788"
"149.80000","5.16873","209.25983"
"149.90000","5.17189","209.41705"
"150.00000","5.17516","209.54329"
"150.10000","5.17864","209.62427"
"150.20000","5.18196","209.96890"
"150.30000","5.18523","209.94141"
"150.40000","5.18861","210.17207"
"150.50000","5.19198","210.18590"
"150.60000","5.19520","210.26631"
"150.70000","5.19852","210.55328"
"150.80000","5.20200","210.49599"
"150.90000","5.20521","210.73056"
"151.00000","5.20848","210.78699"
"151.10000","5.21207","210.99887"
"151.20000","5.21523","210.93600"
"151.30000","5.21845","211.07159"
"151.40000","5.22209","211.29018"
"151.50000","5.22525","211.50510"
"151.60000","5.22841","211.46191"
"151.70000","5.23211","211.68761"
"151.80000","5.23527","211.80931"
"151.90000","5.23838","211.91409"
"152.00000","5.24218","212.20204"
"152.10000","5.24523","212.04100"
"152.20000","5.24834","212.17258"
"152.30000","5.25220","212.44514"
"152.40000","5.25525","212.50800"
"152.50000","5.25830","212.56566"
"152.60000","5.26221","212.92314"
"152.70000","5.26527","212.77408"
"152.80000","5.26827","212.99429"
"152.90000","5.27229","213.11952"
"153.00000","5.27529","213.25365"
"153.10000","5.27829","213.18098"
"153.20000","5.28230","213.57690"
"153.30000","5.28525","213.49854"
"153.40000","5.28830","213.65692"
"153.50000","5.29227","213.85248"
"153.60000","5.29521","213.83551"
"153.70000","5.29832","214.03218"
"153.80000","5.30223","213.91934"
"153.90000","5.30518","214.26331"
"154.00000","5.30839","214.52632"
"154.10000","5.31214","214.51259"
"154.20000","5.31525","214.59497"
"154.30000","5.31841","214.65567"
"154.40000","5.32205","214.74760"
"154.50000","5.32527","215.05606"
"154.60000","5.32843","215.00336"
"154.70000","5.33202","215.13693"
"154.80000","5.33529","215.38795"
"154.90000","5.33845","215.37427"
"155.00000","5.34198","215.47173"
"155.10000","5.34536","215.75342"
"155.20000","5.34846","215.84079"
"155.30000","5.35189","215.72643"
"155.40000","5.35532","216.13359"
"155.50000","5.35848","215.96825"
"155.60000","5.36191","216.20525"
"155.70000","5.36534","216.37263"
"155.80000","5.36855","216.60358"
"155.90000","5.37182","216.53947"
"156.00000","5.37536","216.80762"
"156.10000","5.37857","216.92078"
"156.20000","5.38184","216.93971"
"156.30000","5.38538","217.06346"
"156.40000","5.38859","217.31134"
"156.50000","5.39175","217.43578"
"156.60000","5.39545","217.65286"
"156.70000","5.39861","217.71364"
"156.80000","5.40171","217.55974"
"156.90000","5.40552","217.86684"
"157.00000","5.40863","217.92300"
"157.10000","5.41168","218.04108"
"157.20000","5.41554","218.29015"
"157.30000","5.41859","218.48831"
"157.40000","5.42164","218.33583"
"157.50000","5.42555","218.65225"
"157.60000","5.42855","218.49559"
"157.70000","5.43161","218.89319"
"157.80000","5.43563","219.04903"
"157.90000","5.43857","219.09064"
"158.00000","5.44168","219.21118"
"158.10000","5.44559","219.41025"
"158.20000","5.44854","219.47650"
"158.30000","5.45164","219.59152"
"158.40000","5.45561","219.75317"
"158.50000","5.45855","219.90373"
"158.60000","5.46166","219.81029"
"158.70000","5.46557","220.02589"
"158.80000","5.46862","220.15166"
"158.90000","5.47168","220.26411"
"159.00000","5.47553","220.58897"
"159.10000","5.47859","220.54227"
"159.20000","5.48170","220.67442"
"159.30000","5.48550","220.94020"
"159.40000","5.48861","220.82832"
"159.50000","5.49177","220.87486"
"159.60000","5.49546","221.19307"
"159.70000","5.49857","221.45660"
"159.80000","5.50179","221.34538"
"159.90000","5.50537","221.49828"
"160.00000","5.50859","221.70116"
"160.10000","5.51180","221.65521"
"160.20000","5.51529","221.79048"
"160.30000","5.51861","221.96620"
"160.40000","5.52187","222.16466"
"160.50000","5.52525","222.35310"
"160.60000","5.52863","222.42528"
"160.70000","5.53189","222.33154"
"160.80000","5.53511","222.46071"
"160.90000","5.53864","222.98251"
"161.00000","5.54191","222.84494"
"161.10000","5.54513","222.80592"
"161.20000","5.54877","223.17911"
"161.30000","5.55193","223.14836"
"161.40000","5.55504","223.00977"
