Group numbers,Specimen material,Test type
"","",""

Results Table 1
,Group numbers,Specimen material,Test type
"2","17","ethefoam","compression"

Results Table 2



Time,Displacement,Force
(s),(mm),(N)
"394.80000","13.15982","177.07237"
"394.90000","13.16357","177.28709"
"395.00000","13.16668","177.27055"
"395.10000","13.16984","177.30128"
"395.20000","13.17359","177.38298"
"395.30000","13.17670","177.45163"
"395.40000","13.17980","177.51306"
"395.50000","13.18366","177.72943"
"395.60000","13.18671","177.82089"
"395.70000","13.18977","178.04356"
"395.80000","13.19368","178.07082"
"395.90000","13.19673","177.92891"
"396.00000","13.19973","177.83829"
"396.10000","13.20375","178.17307"
"396.20000","13.20670","178.21167"
"396.30000","13.20975","177.96991"
"396.40000","13.21371","178.43460"
"396.50000","13.21666","178.49211"
"396.60000","13.21977","178.46408"
"396.70000","13.22373","178.65645"
"396.80000","13.22668","178.67923"
"396.90000","13.22979","178.66385"
"397.00000","13.23370","178.93013"
"397.10000","13.23664","179.02373"
"397.20000","13.23986","179.10666"
"397.30000","13.24366","179.08551"
"397.40000","13.24666","179.07195"
"397.50000","13.24988","179.27095"
"397.60000","13.25352","179.36208"
"397.70000","13.25673","179.37071"
"397.80000","13.25995","179.53874"
"397.90000","13.26348","179.60985"
"398.00000","13.26675","179.57359"
"398.10000","13.26991","179.67090"
"398.20000","13.27345","179.78221"
"398.30000","13.27677","179.75345"
"398.40000","13.27993","179.85986"
"398.50000","13.28341","180.06859"
"398.60000","13.28678","180.06194"
"398.70000","13.28995","180.18933"
"398.80000","13.29332","180.16313"
"398.90000","13.29680","180.31723"
"399.00000","13.30002","180.40392"
"399.10000","13.30329","180.44650"
"399.20000","13.30682","180.49176"
"399.30000","13.31003","180.56094"
"399.40000","13.31325","180.68460"
"399.50000","13.31689","180.86072"
"399.60000","13.32005","181.03682"
"399.70000","13.32316","181.01982"
"399.80000","13.32691","181.08380"
"399.90000","13.33007","181.14632"
"400.00000","13.33313","181.23552"
"400.10000","13.33704","181.52463"
"400.20000","13.34004","181.30270"
"400.30000","13.34309","181.40010"
"400.40000","13.34705","181.45383"
"400.50000","13.35005","181.49100"
"400.60000","13.35311","181.62598"
"400.70000","13.35707","181.76250"
"400.80000","13.36002","181.89056"
"400.90000","13.36307","182.00307"
"401.00000","13.36709","182.14928"
"401.10000","13.36998","182.18059"
"401.20000","13.37309","182.48352"
"401.30000","13.37705","182.17986"
"401.40000","13.38000","182.22987"
"401.50000","13.38311","182.43863"
"401.60000","13.38702","182.49095"
"401.70000","13.39002","182.77107"
"401.80000","13.39312","182.78542"
"401.90000","13.39698","182.88368"
"402.00000","13.40004","182.61401"
"402.10000","13.40320","182.84521"
"402.20000","13.40700","183.05228"
"402.30000","13.41005","183.03554"
"402.40000","13.41316","183.14633"
"402.50000","13.41691","183.19002"
"402.60000","13.42007","183.35466"
"402.70000","13.42318","183.36746"
"402.80000","13.42687","183.55545"
"402.90000","13.43004","183.69301"
"403.00000","13.43325","183.56944"
"403.10000","13.43684","183.79214"
"403.20000","13.44005","183.77911"
"403.30000","13.44327","183.90446"
"403.40000","13.44675","184.01080"
"403.50000","13.45007","184.02199"
"403.60000","13.45334","184.00325"
"403.70000","13.45666","184.26677"
"403.80000","13.46009","184.21922"
"403.90000","13.46336","184.46938"
"404.00000","13.46662","184.55911"
"404.10000","13.47016","184.43690"
"404.20000","13.47337","184.65031"
"404.30000","13.47659","184.55095"
"404.40000","13.48023","184.71107"
"404.50000","13.48334","184.76797"
"404.60000","13.48650","184.93471"
"404.70000","13.49025","184.97849"
"404.80000","13.49336","185.15596"
"404.90000","13.49652","185.19334"
"405.00000","13.50032","185.18889"
"405.10000","13.50337","185.29164"
"405.20000","13.50648","185.37190"
"405.30000","13.51034","185.46341"
"405.40000","13.51334","185.34950"
"405.50000","13.51645","185.52838"
"405.60000","13.52036","185.67055"
"405.70000","13.52336","185.69179"
"405.80000","13.52646","185.78853"
"405.90000","13.53037","185.83928"
"406.00000","13.53337","186.13440"
"406.10000","13.53643","186.29301"
"406.20000","13.54039","186.06888"
"406.30000","13.54339","186.14740"
"406.40000","13.54645","186.27415"
"406.50000","13.55041","186.36324"
"406.60000","13.55336","186.64642"
"406.70000","13.55646","186.74570"
"406.80000","13.56037","186.47911"
"406.90000","13.56337","186.84706"
"407.00000","13.56648","186.73027"
"407.10000","13.57034","186.91849"
"407.20000","13.57334","187.16890"
"407.30000","13.57650","186.91704"
"407.40000","13.58030","187.14333"
"407.50000","13.58336","187.06171"
"407.60000","13.58657","187.38681"
"407.70000","13.59021","187.48190"
"407.80000","13.59332","187.42348"
"407.90000","13.59659","187.73138"
"408.00000","13.60018","187.69774"
"408.10000","13.60334","187.72258"
"408.20000","13.60661","187.73582"
"408.30000","13.61009","187.82721"
"408.40000","13.61341","188.08922"
"408.50000","13.61662","188.01590"
"408.60000","13.62000","188.29668"
"408.70000","13.62348","188.31386"
"408.80000","13.62664","188.19450"
"408.90000","13.62996","188.56422"
"409.00000","13.63350","188.52287"
"409.10000","13.63666","188.60278"
"409.20000","13.63993","188.61647"
"409.30000","13.64352","188.69568"
"409.40000","13.64668","188.69595"
"409.50000","13.64989","188.89345"
"409.60000","13.65353","188.99887"
"409.70000","13.65670","189.10033"
"409.80000","13.65986","189.06912"
"409.90000","13.66361","189.26337"
"410.00000","13.66671","189.47879"
"410.10000","13.66982","189.28291"
"410.20000","13.67362","189.48125"
"410.30000","13.67673","189.56645"
"410.40000","13.67979","189.62000"
"410.50000","13.68370","189.74332"
"410.60000","13.68675","189.63786"
"410.70000","13.68975","189.75954"
"410.80000","13.69371","189.85306"
"410.90000","13.69671","190.01109"
"411.00000","13.69971","190.05147"
"411.10000","13.70373","190.02893"
"411.20000","13.70668","190.19974"
"411.30000","13.70973","190.12773"
"411.40000","13.71375","190.44141"
"411.50000","13.71664","190.69791"
"411.60000","13.71980","190.53467"
"411.70000","13.72371","190.54359"
"411.80000","13.72666","190.66150"
"411.90000","13.72982","190.80385"
"412.00000","13.73368","190.83688"
"412.10000","13.73668","190.92464"
"412.20000","13.73989","191.05904"
"412.30000","13.74359","191.24434"
"412.40000","13.74670","191.27878"
"412.50000","13.74991","191.16577"
"412.60000","13.75350","191.52528"
"412.70000","13.75671","191.64319"
"412.80000","13.75993","191.52904"
"412.90000","13.76346","191.71962"
"413.00000","13.76673","191.89833"
"413.10000","13.76995","192.00293"
"413.20000","13.77338","192.13266"
"413.30000","13.77680","191.85841"
"413.40000","13.77996","192.27020"
"413.50000","13.78334","192.27853"
"413.60000","13.78682","192.27370"
"413.70000","13.78998","192.15340"
"413.80000","13.79330","192.55847"
"413.90000","13.79679","192.52589"
"414.00000","13.80000","192.65970"
"414.10000","13.80327","192.81653"
"414.20000","13.80686","192.80806"
"414.30000","13.81002","192.90959"
"414.40000","13.81323","192.93024"
"414.50000","13.81687","193.17023"
"414.60000","13.82003","193.06993"
"414.70000","13.82320","193.25447"
"414.80000","13.82689","193.09834"
"414.90000","13.83005","193.43930"
"415.00000","13.83316","193.49289"
"415.10000","13.83691","193.46466"
"415.20000","13.84007","193.59337"
"415.30000","13.84312","193.66867"
"415.40000","13.84704","193.79987"
"415.50000","13.85003","193.99956"
"415.60000","13.85309","194.04945"
"415.70000","13.85705","194.11807"
"415.80000","13.86000","194.09448"
"415.90000","13.86305","194.39442"
"416.00000","13.86707","194.46439"
"416.10000","13.87002","194.36932"
"416.20000","13.87312","194.52753"
"416.30000","13.87704","194.37233"
"416.40000","13.87998","194.89708"
"416.50000","13.88309","194.75267"
"416.60000","13.88705","194.79082"
"416.70000","13.89000","194.87907"
"416.80000","13.89316","194.99261"
"416.90000","13.89702","195.20367"
"417.00000","13.90002","195.33977"
"417.10000","13.90318","195.21844"
"417.20000","13.90698","195.43336"
"417.30000","13.91004","195.38530"
"417.40000","13.91320","195.59256"
"417.50000","13.91689","195.67743"
"417.60000","13.92005","195.70224"
"417.70000","13.92321","195.83775"
"417.80000","13.92686","195.83008"
"417.90000","13.93007","196.02826"
"418.00000","13.93328","196.12808"
"418.10000","13.93682","196.35812"
"418.20000","13.94009","196.08423"
"418.30000","13.94330","196.27608"
"418.40000","13.94673","196.61487"
"418.50000","13.95011","196.65086"
"418.60000","13.95332","196.60228"
"418.70000","13.95664","196.76819"
"418.80000","13.96012","196.78368"
"418.90000","13.96334","197.01678"
"419.00000","13.96655","197.07872"
"419.10000","13.97020","197.10164"
"419.20000","13.97336","196.95912"
"419.30000","13.97652","197.25841"
"419.40000","13.98027","197.26930"
"419.50000","13.98337","197.40512"
"419.60000","13.98648","197.55557"
"419.70000","13.99029","197.54846"
"419.80000","13.99339","197.85609"
"419.90000","13.99645","197.91437"
"420.00000","14.00030","197.83743"
"420.10000","14.00336","197.83163"
"420.20000","14.00646","198.18585"
"420.30000","14.01032","198.04376"
"420.40000","14.01332","198.10564"
"420.50000","14.01643","198.34674"
"420.60000","14.02034","198.39906"
"420.70000","14.02334","198.45555"
"420.80000","14.02645","198.60074"
"420.90000","14.03036","198.67084"
"421.00000","14.03336","198.62514"
"421.10000","14.03646","199.02359"
"421.20000","14.04037","198.76511"
"421.30000","14.04338","198.86969"
"421.40000","14.04643","198.98366"
"421.50000","14.05039","199.06725"
"421.60000","14.05339","199.23128"
"421.70000","14.05645","199.40588"
"421.80000","14.06036","199.59578"
"421.90000","14.06336","199.56902"
"422.00000","14.06646","199.63959"
"422.10000","14.07032","199.71570"
"422.20000","14.07337","199.81223"
"422.30000","14.07648","199.92664"
"422.40000","14.08034","200.07169"
"422.50000","14.08334","200.03369"
"422.60000","14.08655","200.08841"
"422.70000","14.09025","200.32451"
"422.80000","14.09336","200.33972"
"422.90000","14.09657","200.17032"
"423.00000","14.10016","200.46269"
"423.10000","14.10337","200.50984"
"423.20000","14.10659","200.64842"
"423.30000","14.11012","200.80089"
"423.40000","14.11339","200.80536"
"423.50000","14.11666","201.02777"
"423.60000","14.12004","201.04973"
"423.70000","14.12346","201.19556"
"423.80000","14.12668","201.37956"
"423.90000","14.12995","201.32864"
"424.00000","14.13354","201.47357"
"424.10000","14.13669","201.38799"
"424.20000","14.13996","201.48285"
"424.30000","14.14355","201.71111"
"424.40000","14.14666","201.50690"
"424.50000","14.14987","201.73868"
"424.60000","14.15357","201.93581"
"424.70000","14.15668","202.01079"
"424.80000","14.15984","202.10818"
"424.90000","14.16359","202.27870"
"425.00000","14.16670","202.39102"
"425.10000","14.16980","202.56001"
"425.20000","14.17361","202.27150"
"425.30000","14.17671","202.40385"
"425.40000","14.17977","202.59499"
"425.50000","14.18368","202.76541"
"425.60000","14.18673","202.71431"
"425.70000","14.18973","203.03508"
"425.80000","14.19375","202.75961"
"425.90000","14.19670","203.09955"
"426.00000","14.19975","203.16296"
"426.10000","14.20377","203.26637"
"426.20000","14.20671","203.38661"
"426.30000","14.20977","203.51704"
"426.40000","14.21373","203.62794"
"426.50000","14.21668","203.57329"
"426.60000","14.21979","203.73415"
"426.70000","14.22375","203.81767"
"426.80000","14.22664","203.88367"
"426.90000","14.22980","203.96771"
"427.00000","14.23366","203.97159"
"427.10000","14.23666","204.08200"
"427.20000","14.23987","204.15459"
"427.30000","14.24362","204.22757"
"427.40000","14.24668","204.39073"
"427.50000","14.24989","204.40341"
"427.60000","14.25353","204.68530"
"427.70000","14.25675","204.64223"
"427.80000","14.25991","204.69063"
"427.90000","14.26350","204.61383"
"428.00000","14.26671","205.01355"
"428.10000","14.26993","204.98996"
"428.20000","14.27341","205.16249"
"428.30000","14.27678","205.32576"
"428.40000","14.27995","205.30461"
"428.50000","14.28343","205.49663"
"428.60000","14.28675","205.52962"
"428.70000","14.28996","205.80714"
"428.80000","14.29334","205.71080"
"428.90000","14.29682","205.78632"
"429.00000","14.29998","205.78450"
"429.10000","14.30330","206.04538"
"429.20000","14.30684","206.03607"
"429.30000","14.31000","206.28674"
"429.40000","14.31321","206.12320"
"429.50000","14.31691","206.25261"
"429.60000","14.32007","206.42476"
"429.70000","14.32318","206.41695"
"429.80000","14.32687","206.63370"
"429.90000","14.33009","206.67249"
"430.00000","14.33314","206.70566"
"430.10000","14.33700","206.85092"
"430.20000","14.34005","206.96605"
"430.30000","14.34311","206.99947"
"430.40000","14.34707","207.21603"
"430.50000","14.35002","207.20889"
"430.60000","14.35307","207.21236"
"430.70000","14.35709","207.30580"
"430.80000","14.35998","207.36658"
"430.90000","14.36309","207.66493"
"431.00000","14.36711","207.68979"
"431.10000","14.37000","207.83438"
"431.20000","14.37311","207.73764"
"431.30000","14.37707","207.83594"
"431.40000","14.38002","207.97231"
"431.50000","14.38312","208.12926"
"431.60000","14.38703","208.35764"
"431.70000","14.39003","208.21780"
"431.80000","14.39314","208.41106"
"431.90000","14.39694","208.34480"
"432.00000","14.40005","208.49399"
"432.10000","14.40316","208.59035"
"432.20000","14.40691","208.74977"
"432.30000","14.41007","208.89211"
"432.40000","14.41318","209.06050"
"432.50000","14.41687","209.08676"
"432.60000","14.42004","209.03737"
"432.70000","14.42320","209.21379"
"432.80000","14.42684","209.46384"
"432.90000","14.43005","209.48033"
"433.00000","14.43327","209.31187"
"433.10000","14.43680","209.57005"
"433.20000","14.44007","209.68031"
"433.30000","14.44329","209.79749"
"433.40000","14.44671","209.79086"
"433.50000","14.45009","209.82939"
"433.60000","14.45330","210.03304"
"433.70000","14.45668","210.12083"
"433.80000","14.46011","210.20807"
"433.90000","14.46338","210.40257"
"434.00000","14.46664","210.38684"
"434.10000","14.47018","210.37573"
"434.20000","14.47334","210.57646"
"434.30000","14.47661","210.60950"
"434.40000","14.48014","210.84639"
"434.50000","14.48336","210.92363"
"434.60000","14.48657","210.86983"
"434.70000","14.49027","210.95161"
"434.80000","14.49337","211.10815"
"434.90000","14.49648","211.17773"
"435.00000","14.50028","211.28192"
"435.10000","14.50334","211.28728"
"435.20000","14.50645","211.66208"
"435.30000","14.51036","211.58255"
"435.40000","14.51336","211.83215"
"435.50000","14.51646","211.76083"
"435.60000","14.52032","211.78545"
"435.70000","14.52337","211.80927"
"435.80000","14.52643","212.17360"
"435.90000","14.53039","212.21603"
"436.00000","14.53339","212.30014"
"436.10000","14.53645","212.29732"
"436.20000","14.54036","212.42625"
"436.30000","14.54341","212.54326"
"436.40000","14.54641","212.51503"
"436.50000","14.55037","212.74208"
"436.60000","14.55337","212.93076"
"436.70000","14.55643","212.90733"
"436.80000","14.56034","212.95892"
"436.90000","14.56334","213.11922"
"437.00000","14.56650","213.17583"
"437.10000","14.57036","213.29289"
"437.20000","14.57336","213.37112"
"437.30000","14.57652","213.53465"
"437.40000","14.58032","213.63362"
"437.50000","14.58332","213.65895"
"437.60000","14.58653","213.66737"
"437.70000","14.59018","213.92964"
"437.80000","14.59334","214.10081"
"437.90000","14.59661","214.07448"
"438.00000","14.60009","214.13913"
"438.10000","14.60341","214.15871"
"438.20000","14.60662","214.25371"
"438.30000","14.61000","214.35240"
"438.40000","14.61343","214.43268"
"438.50000","14.61664","214.54555"
"438.60000","14.61996","214.79015"
"438.70000","14.62345","214.74318"
"438.80000","14.62666","214.84648"
"438.90000","14.62993","215.05411"
"439.00000","14.63352","214.89626"
"439.10000","14.63668","215.09245"
"439.20000","14.63989","215.22934"
"439.30000","14.64359","215.29855"
"439.40000","14.64670","215.59622"
"439.50000","14.64986","215.63295"
"439.60000","14.65355","215.38115"
"439.70000","14.65666","215.69495"
"439.80000","14.65982","215.76996"
"439.90000","14.66357","215.84698"
"440.00000","14.66668","216.03656"
"440.10000","14.66984","216.19466"
"440.20000","14.67359","216.25537"
"440.30000","14.67670","216.34097"
"440.40000","14.67980","216.48778"
"440.50000","14.68366","216.51851"
"440.60000","14.68677","216.81253"
"440.70000","14.68977","216.56841"
"440.80000","14.69368","216.67978"
"440.90000","14.69673","217.02332"
"441.00000","14.69973","217.07619"
"441.10000","14.70375","217.08929"
"441.20000","14.70670","217.13524"
"441.30000","14.70975","217.46979"
"441.40000","14.71377","217.17870"
"441.50000","14.71666","217.59953"
"441.60000","14.71977","217.56105"
"441.70000","14.72373","217.70912"
"441.80000","14.72668","217.79504"
"441.90000","14.72978","217.85181"
"442.00000","14.73370","218.04828"
"442.10000","14.73664","218.21460"
"442.20000","14.73986","218.13687"
"442.30000","14.74361","218.26157"
"442.40000","14.74666","218.37468"
"442.50000","14.74988","218.56259"
"442.60000","14.75357","218.47609"
"442.70000","14.75673","218.69824"
"442.80000","14.75995","218.66298"
"442.90000","14.76348","218.80219"
"443.00000","14.76675","219.09969"
"443.10000","14.76991","218.98161"
"443.20000","14.77339","219.28114"
"443.30000","14.77677","219.14650"
"443.40000","14.77993","219.45857"
"443.50000","14.78336","219.41071"
"443.60000","14.78679","219.56082"
"443.70000","14.78995","219.61746"
"443.80000","14.79338","219.65004"
"443.90000","14.79680","219.82703"
"444.00000","14.80002","219.80531"
"444.10000","14.80328","219.89297"
"444.20000","14.80682","220.07570"
"444.30000","14.81004","220.13330"
"444.40000","14.81325","220.17300"
"444.50000","14.81684","220.47089"
"444.60000","14.82005","220.57904"
"444.70000","14.82316","220.49118"
"444.80000","14.82691","220.69867"
"444.90000","14.83007","220.89064"
"445.00000","14.83312","220.93126"
"445.10000","14.83698","220.98409"
"445.20000","14.84003","221.20892"
"445.30000","14.84309","221.05148"
"445.40000","14.84705","221.25603"
"445.50000","14.85005","221.31725"
"445.60000","14.85311","221.47276"
"445.70000","14.85707","221.64888"
"445.80000","14.86002","221.63904"
"445.90000","14.86307","221.78166"
"446.00000","14.86709","221.85030"
"446.10000","14.86998","221.98920"
"446.20000","14.87314","222.15236"
"446.30000","14.87705","222.24763"
"446.40000","14.88000","222.20546"
"446.50000","14.88316","222.45177"
"446.60000","14.88702","222.46800"
"446.70000","14.89002","222.42990"
"446.80000","14.89312","222.90146"
"446.90000","14.89698","222.77785"
"447.00000","14.90003","222.88065"
"447.10000","14.90320","222.93848"
"447.20000","14.90695","223.20500"
"447.30000","14.91005","223.39258"
"447.40000","14.91321","223.54782"
"447.50000","14.91691","223.54227"
"447.60000","14.92007","223.55948"
"447.70000","14.92318","223.65956"
"447.80000","14.92688","223.75044"
"447.90000","14.93004","223.83647"
"448.00000","14.93325","223.93097"
"448.10000","14.93684","224.02356"
"448.20000","14.94005","223.98944"
"448.30000","14.94327","224.07823"
"448.40000","14.94675","224.24568"
"448.50000","14.95007","224.18654"
"448.60000","14.95334","224.51917"
"448.70000","14.95666","224.52831"
"448.80000","14.96014","224.74371"
"448.90000","14.96336","224.76248"
"449.00000","14.96663","224.80161"
"449.10000","14.97016","225.01035"
"449.20000","14.97338","224.90396"
"449.30000","14.97659","225.35118"
"449.40000","14.98018","225.26018"
"449.50000","14.98334","225.31287"
"449.60000","14.98650","225.58215"
"449.70000","14.99030","225.54788"
"449.80000","14.99336","225.39143"
"449.90000","14.99646","225.89539"
"450.00000","15.00027","225.88083"
"450.10000","15.00332","225.84172"
"450.20000","15.00648","226.09938"
"450.30000","15.01034","225.94618"
"450.40000","15.01334","226.16705"
"450.50000","15.01645","226.40465"
"450.60000","15.02041","226.34398"
"450.70000","15.02336","226.43826"
"450.80000","15.02646","226.76418"
"450.90000","15.03037","226.87076"
"451.00000","15.03337","226.88803"
"451.10000","15.03643","227.00966"
"451.20000","15.04039","226.96562"
"451.30000","15.04339","227.10379"
"451.40000","15.04645","227.22261"
"451.50000","15.05041","227.16592"
"451.60000","15.05336","227.35194"
"451.70000","15.05646","227.58051"
"451.80000","15.06037","227.64214"
"451.90000","15.06338","227.74115"
"452.00000","15.06648","227.84912"
"452.10000","15.07034","228.13789"
"452.20000","15.07334","228.02686"
"452.30000","15.07650","228.17570"
"452.40000","15.08030","227.97037"
"452.50000","15.08336","228.33788"
"452.60000","15.08657","228.64119"
"452.70000","15.09021","228.72029"
"452.80000","15.09332","228.60802"
"452.90000","15.09659","228.70361"
"453.00000","15.10013","228.87206"
"453.10000","15.10339","228.88719"
"453.20000","15.10666","228.95399"
"453.30000","15.11009","229.25566"
"453.40000","15.11341","229.24971"
"453.50000","15.11668","229.45462"
"453.60000","15.12005","229.46022"
"453.70000","15.12343","229.67813"
"453.80000","15.12664","229.69034"
"453.90000","15.12996","229.74199"
"454.00000","15.13350","229.90027"
"454.10000","15.13666","230.04845"
"454.20000","15.13993","230.17413"
"454.30000","15.14352","230.10825"
"454.40000","15.14668","230.32997"
"454.50000","15.14989","230.29196"
"454.60000","15.15354","230.44749"
"454.70000","15.15670","230.49995"
"454.80000","15.15986","230.59686"
"454.90000","15.16355","230.76807"
"455.00000","15.16671","230.77995"
"455.10000","15.16982","230.93904"
"455.20000","15.17362","231.02582"
"455.30000","15.17673","231.01021"
"455.40000","15.17979","231.28870"
"455.50000","15.18370","231.35695"
"455.60000","15.18675","231.40955"
"455.70000","15.18975","231.67551"
"455.80000","15.19371","231.75053"
"455.90000","15.19671","231.73241"
"456.00000","15.19977","231.73756"
"456.10000","15.20373","232.08296"
"456.20000","15.20668","232.01990"
"456.30000","15.20973","232.32123"
"456.40000","15.21375","232.18375"
"456.50000","15.21664","232.46761"
"456.60000","15.21975","232.43602"
"456.70000","15.22371","232.74577"
"456.80000","15.22666","232.64896"
"456.90000","15.22982","232.79437"
"457.00000","15.23368","232.78653"
"457.10000","15.23668","233.04916"
"457.20000","15.23989","233.12660"
"457.30000","15.24359","233.30135"
"457.40000","15.24670","233.26434"
"457.50000","15.24986","233.57896"
"457.60000","15.25350","233.58493"
"457.70000","15.25671","233.40285"
"457.80000","15.25993","233.71873"
"457.90000","15.26346","233.82309"
"458.00000","15.26673","234.06898"
"458.10000","15.26995","234.11075"
"458.20000","15.27337","234.01994"
"458.30000","15.27680","234.46918"
"458.40000","15.27996","234.37511"
"458.50000","15.28334","234.33127"
"458.60000","15.28682","234.63593"
"458.70000","15.28998","234.65918"
"458.80000","15.29330","234.76024"
"458.90000","15.29684","234.87775"
"459.00000","15.30000","235.06505"
"459.10000","15.30327","235.06537"
"459.20000","15.30680","235.18825"
"459.30000","15.31002","235.32774"
"459.40000","15.31323","235.36887"
"459.50000","15.31687","235.50256"
"459.60000","15.32003","235.67825"
"459.70000","15.32320","235.65176"
"459.80000","15.32695","235.74527"
"459.90000","15.33005","235.74092"
"460.00000","15.33316","236.16727"
"460.10000","15.33696","235.93898"
"460.20000","15.34007","236.07820"
"460.30000","15.34313","236.19234"
"460.40000","15.34704","236.23405"
"460.50000","15.35004","236.31413"
"460.60000","15.35309","236.59299"
"460.70000","15.35705","236.66275"
"460.80000","15.36000","236.74182"
"460.90000","15.36305","236.89980"
"461.00000","15.36707","237.05252"
"461.10000","15.37002","237.26604"
"461.20000","15.37312","237.20021"
"461.30000","15.37709","237.28349"
"461.40000","15.37998","237.36388"
"461.50000","15.38309","237.32948"
"461.60000","15.38705","237.76132"
"461.70000","15.39000","237.57030"
"461.80000","15.39316","237.93912"
"461.90000","15.39702","237.83388"
"462.00000","15.40002","238.20537"
"462.10000","15.40312","238.08240"
"462.20000","15.40698","238.32039"
"462.30000","15.41004","238.35475"
"462.40000","15.41319","238.39085"
"462.50000","15.41689","238.55986"
"462.60000","15.42005","238.71568"
"462.70000","15.42321","238.93062"
"462.80000","15.42686","238.85831"
"462.90000","15.43007","239.00366"
"463.00000","15.43323","239.22989"
"463.10000","15.43682","239.27844"
"463.20000","15.44003","239.34259"
"463.30000","15.44330","239.56329"
"463.40000","15.44673","239.50558"
"463.50000","15.45011","239.42970"
"463.60000","15.45332","239.77249"
"463.70000","15.45664","239.93541"
"463.80000","15.46012","239.91586"
"463.90000","15.46334","240.00772"
"464.00000","15.46655","240.18687"
"464.10000","15.47020","240.20674"
"464.20000","15.47341","240.50519"
"464.30000","15.47652","240.63324"
"464.40000","15.48021","240.58839"
"464.50000","15.48337","240.74443"
"464.60000","15.48648","240.87531"
"464.70000","15.49028","241.10103"
"464.80000","15.49334","241.00316"
"464.90000","15.49644","241.17102"
"465.00000","15.50030","241.19247"
"465.10000","15.50336","241.22232"
"465.20000","15.50646","241.60551"
"465.30000","15.51032","241.54071"
"465.40000","15.51332","241.67236"
"465.50000","15.51643","241.87158"
"465.60000","15.52039","241.92188"
"465.70000","15.52334","242.10574"
"465.80000","15.52645","242.22968"
"465.90000","15.53036","242.33588"
"466.00000","15.53336","242.39188"
"466.10000","15.53641","242.58806"
"466.20000","15.54037","242.58765"
"466.30000","15.54337","242.69775"
"466.40000","15.54643","242.86296"
"466.50000","15.55039","242.92108"
"466.60000","15.55339","243.06578"
"466.70000","15.55645","243.24161"
"466.80000","15.56036","243.20796"
"466.90000","15.56336","243.35027"
"467.00000","15.56646","243.59055"
"467.10000","15.57032","243.51027"
"467.20000","15.57332","243.67561"
"467.30000","15.57648","243.92023"
"467.40000","15.58029","243.93025"
"467.50000","15.58334","243.95566"
"467.60000","15.58655","244.06029"
"467.70000","15.59025","244.25891"
"467.80000","15.59336","244.27562"
"467.90000","15.59657","244.51169"
"468.00000","15.60016","244.66881"
"468.10000","15.60337","244.65091"
"468.20000","15.60664","244.90807"
"468.30000","15.61007","245.12045"
"468.40000","15.61345","245.01996"
"468.50000","15.61666","245.21115"
"468.60000","15.62004","245.16576"
"468.70000","15.62346","245.36563"
"468.80000","15.62663","245.56039"
"468.90000","15.62995","245.70747"
"469.00000","15.63348","245.71306"
"469.10000","15.63664","245.96669"
"469.20000","15.63991","245.91046"
"469.30000","15.64355","246.06061"
"469.40000","15.64666","246.38789"
"469.50000","15.64987","246.14668"
"469.60000","15.65357","246.28738"
"469.70000","15.65668","246.68509"
"469.80000","15.65984","246.65088"
"469.90000","15.66359","246.63150"
"470.00000","15.66670","246.68025"
"470.10000","15.66980","247.06442"
"470.20000","15.67366","247.03908"
"470.30000","15.67671","247.06116"
"470.40000","15.67977","247.08214"
"470.50000","15.68368","247.27234"
"470.60000","15.68673","247.54317"
"470.70000","15.68979","247.65155"
"470.80000","15.69375","247.68060"
"470.90000","15.69670","248.03720"
"471.00000","15.69975","247.99171"
"471.10000","15.70377","248.02298"
"471.20000","15.70671","248.24146"
"471.30000","15.70977","248.31525"
"471.40000","15.71373","248.46330"
"471.50000","15.71668","248.37576"
"471.60000","15.71979","248.73720"
"471.70000","15.72375","248.78592"
"471.80000","15.72670","248.83107"
"471.90000","15.72980","249.02441"
"472.00000","15.73366","249.26927"
"472.10000","15.73666","249.37383"
"472.20000","15.73987","249.50383"
"472.30000","15.74362","249.34882"
"472.40000","15.74668","249.64778"
"472.50000","15.74989","249.64452"
"472.60000","15.75354","249.75082"
"472.70000","15.75670","249.94431"
"472.80000","15.75991","249.84964"
"472.90000","15.76350","249.93578"
"473.00000","15.76671","250.31009"
"473.10000","15.76993","250.26111"
"473.20000","15.77346","250.46945"
"473.30000","15.77678","250.48346"
"473.40000","15.77995","250.69002"
"473.50000","15.78337","250.71416"
"473.60000","15.78680","251.02347"
"473.70000","15.78996","251.00679"
"473.80000","15.79334","251.09891"
"473.90000","15.79677","251.16780"
"474.00000","15.79998","251.37431"
"474.10000","15.80330","251.53394"
"474.20000","15.80684","251.59366"
"474.30000","15.81005","251.57234"
"474.40000","15.81327","251.87761"
"474.50000","15.81686","251.86792"
"474.60000","15.82007","251.96555"
"474.70000","15.82318","252.16701"
"474.80000","15.82693","252.20784"
"474.90000","15.83009","252.34401"
"475.00000","15.83314","252.45529"
"475.10000","15.83695","252.52336"
"475.20000","15.84005","252.59763"
"475.30000","15.84305","252.90196"
"475.40000","15.84702","253.08212"
"475.50000","15.85002","253.15216"
"475.60000","15.85313","252.99905"
"475.70000","15.85709","253.23476"
"475.80000","15.85998","253.36093"
"475.90000","15.86309","253.45084"
"476.00000","15.86711","253.64111"
"476.10000","15.87000","253.78951"
"476.20000","15.87311","253.83449"
"476.30000","15.87707","254.02615"
"476.40000","15.88002","254.04143"
"476.50000","15.88313","254.12564"
