Group numbers,Specimen material,Test type
"","",""

Results Table 1
,Group numbers,Specimen material,Test type
"1","17","white foam","compression"

Results Table 2



Time,Displacement,Force
(s),(mm),(N)
"296.90000","10.21141","133.67015"
"297.00000","10.21484","133.58025"
"297.10000","10.21805","133.77484"
"297.20000","10.22132","133.82274"
"297.30000","10.22486","133.62305"
"297.40000","10.22807","133.80667"
"297.50000","10.23129","133.91743"
"297.60000","10.23493","134.02769"
"297.70000","10.23804","134.04610"
"297.80000","10.24120","134.17169"
"297.90000","10.24495","134.24744"
"298.00000","10.24805","134.31599"
"298.10000","10.25116","134.52690"
"298.20000","10.25496","134.53447"
"298.30000","10.25802","134.48492"
"298.40000","10.26118","134.79140"
"298.50000","10.26504","134.63589"
"298.60000","10.26803","134.84258"
"298.70000","10.27114","134.96638"
"298.80000","10.27505","134.85831"
"298.90000","10.27805","135.04845"
"299.00000","10.28116","135.13255"
"299.10000","10.28507","135.02519"
"299.20000","10.28807","135.32005"
"299.30000","10.29112","135.44733"
"299.40000","10.29509","135.36781"
"299.50000","10.29809","135.34183"
"299.60000","10.30114","135.66519"
"299.70000","10.30505","135.62769"
"299.80000","10.30805","135.66603"
"299.90000","10.31111","135.71848"
"300.00000","10.31507","135.66682"
"300.10000","10.31807","135.85173"
"300.20000","10.32118","135.96227"
"300.30000","10.32504","136.03654"
"300.40000","10.32804","136.09042"
"300.50000","10.33120","136.18622"
"300.60000","10.33495","136.12334"
"300.70000","10.33800","136.40179"
"300.80000","10.34127","136.46304"
"300.90000","10.34486","136.34711"
"301.00000","10.34807","136.49933"
"301.10000","10.35134","136.66647"
"301.20000","10.35482","136.55466"
"301.30000","10.35809","136.88960"
"301.40000","10.36136","137.00522"
"301.50000","10.36468","136.95013"
"301.60000","10.36816","136.97523"
"301.70000","10.37143","137.09926"
"301.80000","10.37464","137.09538"
"301.90000","10.37823","137.18242"
"302.00000","10.38139","137.36896"
"302.10000","10.38455","137.21121"
"302.20000","10.38825","137.54178"
"302.30000","10.39136","137.40213"
"302.40000","10.39457","137.48772"
"302.50000","10.39827","137.56310"
"302.60000","10.40137","137.70116"
"302.70000","10.40459","137.76622"
"302.80000","10.40829","138.04143"
"302.90000","10.41139","137.88782"
"303.00000","10.41450","137.95087"
"303.10000","10.41830","138.03136"
"303.20000","10.42141","138.22467"
"303.30000","10.42452","138.20419"
"303.40000","10.42832","138.26587"
"303.50000","10.43143","138.50507"
"303.60000","10.43448","138.45061"
"303.70000","10.43834","138.65521"
"303.80000","10.44145","138.58255"
"303.90000","10.44445","138.74268"
"304.00000","10.44841","138.82123"
"304.10000","10.45141","138.71008"
"304.20000","10.45446","138.89377"
"304.30000","10.45843","139.12401"
"304.40000","10.46138","138.98979"
"304.50000","10.46443","139.07837"
"304.60000","10.46845","139.15610"
"304.70000","10.47134","139.43494"
"304.80000","10.47445","139.35712"
"304.90000","10.47841","139.62213"
"305.00000","10.48136","139.49620"
"305.10000","10.48452","139.44035"
"305.20000","10.48838","139.64421"
"305.30000","10.49137","139.77357"
"305.40000","10.49459","139.85692"
"305.50000","10.49829","139.94060"
"305.60000","10.50139","140.04436"
"305.70000","10.50455","140.17722"
"305.80000","10.50820","140.20927"
"305.90000","10.51141","140.31342"
"306.00000","10.51462","140.28322"
"306.10000","10.51816","140.34090"
"306.20000","10.52143","140.46672"
"306.30000","10.52464","140.41183"
"306.40000","10.52807","140.55582"
"306.50000","10.53145","140.80099"
"306.60000","10.53466","140.76663"
"306.70000","10.53804","140.86159"
"306.80000","10.54152","140.82742"
"306.90000","10.54468","140.81989"
"307.00000","10.54800","140.89430"
"307.10000","10.55148","141.27586"
"307.20000","10.55470","141.23561"
"307.30000","10.55796","141.40869"
"307.40000","10.56150","141.39607"
"307.50000","10.56471","141.50850"
"307.60000","10.56787","141.47578"
"307.70000","10.57157","141.45747"
"307.80000","10.57473","141.58968"
"307.90000","10.57784","141.87395"
"308.00000","10.58164","141.90550"
"308.10000","10.58475","141.92740"
"308.20000","10.58780","141.93140"
"308.30000","10.59172","142.28487"
"308.40000","10.59477","142.18182"
"308.50000","10.59777","142.41077"
"308.60000","10.60179","142.49860"
"308.70000","10.60473","142.43393"
"308.80000","10.60778","142.48517"
"308.90000","10.61180","142.57346"
"309.00000","10.61470","142.64580"
"309.10000","10.61780","142.84341"
"309.20000","10.62177","142.77792"
"309.30000","10.62466","142.91881"
"309.40000","10.62782","143.02145"
"309.50000","10.63173","143.00581"
"309.60000","10.63473","143.08945"
"309.70000","10.63784","143.12082"
"309.80000","10.64170","143.30545"
"309.90000","10.64475","143.37198"
"310.00000","10.64786","143.48688"
"310.10000","10.65166","143.51871"
"310.20000","10.65471","143.53864"
"310.30000","10.65788","143.75287"
"310.40000","10.66162","143.66989"
"310.50000","10.66473","143.77905"
"310.60000","10.66789","143.73987"
"310.70000","10.67159","143.93256"
"310.80000","10.67475","144.22469"
"310.90000","10.67791","144.29730"
"311.00000","10.68155","143.92305"
"311.10000","10.68471","144.29843"
"311.20000","10.68793","144.36122"
"311.30000","10.69152","144.47723"
"311.40000","10.69473","144.40005"
"311.50000","10.69800","144.51335"
"311.60000","10.70143","144.68166"
"311.70000","10.70480","144.64763"
"311.80000","10.70802","144.90363"
"311.90000","10.71134","144.84875"
"312.00000","10.71482","145.04370"
"312.10000","10.71803","145.10048"
"312.20000","10.72130","145.07529"
"312.30000","10.72489","145.25620"
"312.40000","10.72811","145.17470"
"312.50000","10.73127","145.29884"
"312.60000","10.73491","145.53123"
"312.70000","10.73802","145.59497"
"312.80000","10.74118","145.70621"
"312.90000","10.74493","145.67584"
"313.00000","10.74804","145.84311"
"313.10000","10.75120","145.91370"
"313.20000","10.75500","146.01630"
"313.30000","10.75805","146.08363"
"313.40000","10.76116","146.01758"
"313.50000","10.76507","146.17896"
"313.60000","10.76802","146.30240"
"313.70000","10.77118","146.21248"
"313.80000","10.77509","146.35609"
"313.90000","10.77804","146.42722"
"314.00000","10.78114","146.52515"
"314.10000","10.78505","146.75246"
"314.20000","10.78805","146.55899"
"314.30000","10.79116","146.77127"
"314.40000","10.79507","146.84491"
"314.50000","10.79807","147.03555"
"314.60000","10.80113","146.95567"
"314.70000","10.80509","147.16313"
"314.80000","10.80809","147.28479"
"314.90000","10.81120","147.23300"
"315.00000","10.81505","147.36893"
"315.10000","10.81806","147.51427"
"315.20000","10.82116","147.50203"
"315.30000","10.82502","147.63315"
"315.40000","10.82807","147.73985"
"315.50000","10.83123","147.89211"
"315.60000","10.83498","147.57674"
"315.70000","10.83804","148.07901"
"315.80000","10.84125","148.01921"
"315.90000","10.84489","148.08134"
"316.00000","10.84805","148.27531"
"316.10000","10.85132","148.23669"
"316.20000","10.85486","148.32065"
"316.30000","10.85807","148.38889"
"316.40000","10.86134","148.44040"
"316.50000","10.86477","148.53452"
"316.60000","10.86809","148.76633"
"316.70000","10.87136","148.90010"
"316.80000","10.87473","148.77272"
"316.90000","10.87816","149.03780"
"317.00000","10.88138","149.09302"
"317.10000","10.88464","149.04532"
"317.20000","10.88823","149.33344"
"317.30000","10.89134","149.23601"
"317.40000","10.89461","149.34621"
"317.50000","10.89820","149.46376"
"317.60000","10.90136","149.71481"
"317.70000","10.90457","149.62572"
"317.80000","10.90827","149.73921"
"317.90000","10.91138","149.63759"
"318.00000","10.91454","149.64911"
"318.10000","10.91829","149.96799"
"318.20000","10.92139","150.17848"
"318.30000","10.92450","150.19521"
"318.40000","10.92836","150.19441"
"318.50000","10.93141","150.27829"
"318.60000","10.93446","150.36234"
"318.70000","10.93838","150.61592"
"318.80000","10.94143","150.58698"
"318.90000","10.94443","150.62154"
"319.00000","10.94839","150.90501"
"319.10000","10.95139","150.73457"
"319.20000","10.95445","150.69855"
"319.30000","10.95846","150.79947"
"319.40000","10.96141","151.04976"
"319.50000","10.96446","150.81732"
"319.60000","10.96848","151.13773"
"319.70000","10.97137","151.25647"
"319.80000","10.97448","151.50386"
"319.90000","10.97845","151.58939"
"320.00000","10.98134","151.50269"
"320.10000","10.98455","151.53381"
"320.20000","10.98836","151.66583"
"320.30000","10.99136","151.76866"
"320.40000","10.99457","151.73463"
"320.50000","10.99827","151.91939"
"320.60000","11.00137","152.01363"
"320.70000","11.00459","152.01320"
"320.80000","11.00818","152.24321"
"320.90000","11.01139","152.34406"
"321.00000","11.01466","152.33072"
"321.10000","11.01814","152.47736"
"321.20000","11.02147","152.25789"
"321.30000","11.02468","152.61763"
"321.40000","11.02805","152.61110"
"321.50000","11.03148","152.78972"
"321.60000","11.03464","152.88187"
"321.70000","11.03802","152.90915"
"321.80000","11.04150","153.15260"
"321.90000","11.04466","153.11049"
"322.00000","11.04798","153.38019"
"322.10000","11.05152","153.13568"
"322.20000","11.05473","153.32793"
"322.30000","11.05795","153.38788"
"322.40000","11.06154","153.68361"
"322.50000","11.06475","153.69116"
"322.60000","11.06791","153.82764"
"322.70000","11.07155","153.83731"
"322.80000","11.07477","153.93625"
"322.90000","11.07788","153.97505"
"323.00000","11.08162","154.15184"
"323.10000","11.08473","154.10701"
"323.20000","11.08784","154.07877"
"323.30000","11.09164","154.50624"
"323.40000","11.09475","154.33452"
"323.50000","11.09780","154.46815"
"323.60000","11.10171","154.56706"
"323.70000","11.10471","154.55966"
"323.80000","11.10777","154.94928"
"323.90000","11.11179","154.75159"
"324.00000","11.11473","154.94437"
"324.10000","11.11779","154.88519"
"324.20000","11.12180","155.05797"
"324.30000","11.12470","155.13455"
"324.40000","11.12780","155.35706"
"324.50000","11.13177","155.36221"
"324.60000","11.13471","155.34267"
"324.70000","11.13782","155.40976"
"324.80000","11.14173","155.72885"
"324.90000","11.14468","155.58025"
"325.00000","11.14784","155.84120"
"325.10000","11.15170","155.89087"
"325.20000","11.15475","155.85329"
"325.30000","11.15791","156.09151"
"325.40000","11.16166","156.11266"
"325.50000","11.16471","156.20058"
"325.60000","11.16787","156.35915"
"325.70000","11.17157","156.40332"
"325.80000","11.17473","156.48776"
"325.90000","11.17795","156.58484"
"326.00000","11.18153","156.69395"
"326.10000","11.18475","156.71939"
"326.20000","11.18796","156.87978"
"326.30000","11.19145","156.78847"
"326.40000","11.19477","156.95055"
"326.50000","11.19798","157.08348"
"326.60000","11.20141","157.00856"
"326.70000","11.20479","157.09532"
"326.80000","11.20805","157.24506"
"326.90000","11.21138","157.36475"
"327.00000","11.21486","157.41092"
"327.10000","11.21807","157.59750"
"327.20000","11.22123","157.72328"
"327.30000","11.22493","157.63460"
"327.40000","11.22809","157.91573"
"327.50000","11.23120","157.97403"
"327.60000","11.23500","157.96812"
"327.70000","11.23805","158.26103"
"327.80000","11.24116","158.13620"
"327.90000","11.24502","158.47318"
"328.00000","11.24807","158.49365"
"328.10000","11.25118","158.51965"
"328.20000","11.25504","158.58403"
"328.30000","11.25809","158.71625"
"328.40000","11.26114","158.78154"
"328.50000","11.26505","158.82281"
"328.60000","11.26805","158.81062"
"328.70000","11.27111","159.06236"
"328.80000","11.27507","159.12451"
"328.90000","11.27802","159.21117"
"329.00000","11.28118","159.24330"
"329.10000","11.28504","159.37392"
"329.20000","11.28809","159.51859"
"329.30000","11.29114","159.30434"
"329.40000","11.29505","159.67984"
"329.50000","11.29811","159.71136"
"329.60000","11.30116","159.88963"
"329.70000","11.30507","159.97624"
"329.80000","11.30807","159.93895"
"329.90000","11.31118","160.08961"
"330.00000","11.31504","160.23813"
"330.10000","11.31809","160.25595"
"330.20000","11.32120","160.27126"
"330.30000","11.32500","160.26587"
"330.40000","11.32805","160.39983"
"330.50000","11.33121","160.42473"
"330.60000","11.33496","160.48984"
"330.70000","11.33802","160.85684"
"330.80000","11.34123","160.93637"
"330.90000","11.34488","160.91313"
"331.00000","11.34804","161.18065"
"331.10000","11.35130","161.13246"
"331.20000","11.35484","161.24706"
"331.30000","11.35811","161.37398"
"331.40000","11.36132","161.39252"
"331.50000","11.36475","161.64262"
"331.60000","11.36812","161.73393"
"331.70000","11.37134","161.65678"
"331.80000","11.37471","161.72676"
"331.90000","11.37820","161.93736"
"332.00000","11.38136","161.96457"
"332.10000","11.38463","161.99629"
"332.20000","11.38821","162.11316"
"332.30000","11.39138","162.33414"
"332.40000","11.39459","162.31087"
"332.50000","11.39823","162.40431"
"332.60000","11.40139","162.53246"
"332.70000","11.40455","162.72313"
"332.80000","11.40825","162.60649"
"332.90000","11.41141","162.80568"
"333.00000","11.41452","162.77571"
"333.10000","11.41832","163.02031"
"333.20000","11.42138","162.98210"
"333.30000","11.42448","163.09846"
"333.40000","11.42839","163.32431"
"333.50000","11.43139","163.62590"
"333.60000","11.43445","163.42210"
"333.70000","11.43841","163.44719"
"333.80000","11.44141","163.73320"
"333.90000","11.44446","163.60744"
"334.00000","11.44843","163.79446"
"334.10000","11.45138","163.97244"
"334.20000","11.45448","164.19193"
"334.30000","11.45845","164.19341"
"334.40000","11.46139","164.45946"
"334.50000","11.46445","164.33461"
"334.60000","11.46841","164.33345"
"334.70000","11.47136","164.53233"
"334.80000","11.47452","164.62965"
"334.90000","11.47837","164.71129"
"335.00000","11.48137","164.95557"
"335.10000","11.48454","164.82550"
"335.20000","11.48834","165.00339"
"335.30000","11.49139","165.00894"
"335.40000","11.49455","165.07764"
"335.50000","11.49830","165.28522"
"335.60000","11.50141","165.35551"
"335.70000","11.50457","165.35310"
"335.80000","11.50821","165.59073"
"335.90000","11.51143","165.63072"
"336.00000","11.51459","165.70921"
"336.10000","11.51818","165.82306"
"336.20000","11.52145","165.82349"
"336.30000","11.52466","166.00429"
"336.40000","11.52814","166.31398"
"336.50000","11.53146","166.15698"
"336.60000","11.53463","166.22411"
"336.70000","11.53805","166.24123"
"336.80000","11.54148","166.52615"
"336.90000","11.54464","166.54846"
"337.00000","11.54802","166.81740"
"337.10000","11.55150","166.80655"
"337.20000","11.55471","167.01624"
"337.30000","11.55798","166.94096"
"337.40000","11.56157","167.14635"
"337.50000","11.56473","167.27960"
"337.60000","11.56789","167.24380"
"337.70000","11.57159","167.42365"
"337.80000","11.57475","167.31750"
"337.90000","11.57786","167.31685"
"338.00000","11.58166","167.45793"
"338.10000","11.58477","167.64421"
"338.20000","11.58782","167.79593"
"338.30000","11.59168","167.93224"
"338.40000","11.59473","168.13528"
"338.50000","11.59779","168.10072"
"338.60000","11.60175","168.29071"
"338.70000","11.60475","168.30389"
"338.80000","11.60780","168.47188"
"338.90000","11.61177","168.49115"
"339.00000","11.61471","168.61200"
"339.10000","11.61777","168.74835"
"339.20000","11.62179","168.84148"
"339.30000","11.62468","168.96301"
"339.40000","11.62779","169.00673"
"339.50000","11.63175","168.91985"
"339.60000","11.63470","169.10129"
"339.70000","11.63786","169.27116"
"339.80000","11.64172","169.48293"
"339.90000","11.64472","169.38866"
"340.00000","11.64788","169.54613"
"340.10000","11.65163","169.62158"
"340.20000","11.65473","169.89189"
"340.30000","11.65789","169.90967"
"340.40000","11.66164","170.13289"
"340.50000","11.66475","170.32683"
"340.60000","11.66791","170.13091"
"340.70000","11.67155","170.44414"
"340.80000","11.67477","170.35301"
"340.90000","11.67793","170.81459"
"341.00000","11.68152","170.50720"
"341.10000","11.68478","170.68718"
"341.20000","11.68795","170.76024"
"341.30000","11.69148","170.89626"
"341.40000","11.69480","170.89326"
"341.50000","11.69802","171.11076"
"341.60000","11.70139","171.08322"
"341.70000","11.70477","171.20139"
"341.80000","11.70804","171.32909"
"341.90000","11.71141","171.43938"
"342.00000","11.71479","171.65526"
"342.10000","11.71805","171.67950"
"342.20000","11.72132","171.96590"
"342.30000","11.72486","171.81151"
"342.40000","11.72807","171.93895"
"342.50000","11.73123","172.10907"
"342.60000","11.73493","172.20064"
"342.70000","11.73809","172.13663"
"342.80000","11.74120","172.51712"
"342.90000","11.74495","172.53366"
"343.00000","11.74805","172.68808"
"343.10000","11.75116","172.65825"
"343.20000","11.75496","172.81853"
"343.30000","11.75802","172.68291"
"343.40000","11.76118","172.81924"
"343.50000","11.76504","173.16698"
"343.60000","11.76803","173.06384"
"343.70000","11.77114","173.27170"
"343.80000","11.77505","173.43895"
"343.90000","11.77805","173.41479"
"344.00000","11.78116","173.52887"
"344.10000","11.78507","173.55719"
"344.20000","11.78807","173.69443"
"344.30000","11.79113","173.93832"
"344.40000","11.79509","173.96387"
"344.50000","11.79809","173.99030"
"344.60000","11.80114","174.14294"
"344.70000","11.80505","174.35068"
"344.80000","11.80805","174.38708"
"344.90000","11.81111","174.47383"
"345.00000","11.81502","174.43629"
"345.10000","11.81807","174.63914"
"345.20000","11.82118","174.80080"
"345.30000","11.82504","174.91400"
"345.40000","11.82804","175.03978"
"345.50000","11.83120","175.00047"
"345.60000","11.83500","175.17007"
"345.70000","11.83805","175.33356"
"345.80000","11.84127","175.26639"
"345.90000","11.84491","175.44896"
"346.00000","11.84802","175.68723"
"346.10000","11.85134","175.57654"
"346.20000","11.85477","175.64720"
"346.30000","11.85809","175.90581"
"346.40000","11.86136","175.85382"
"346.50000","11.86468","175.95573"
"346.60000","11.86816","176.11507"
"346.70000","11.87137","176.34734"
"346.80000","11.87464","176.39857"
"346.90000","11.87823","176.49792"
"347.00000","11.88139","176.69400"
"347.10000","11.88461","176.74413"
"347.20000","11.88820","176.72499"
"347.30000","11.89136","177.01462"
"347.40000","11.89457","177.08975"
"347.50000","11.89827","177.10980"
"347.60000","11.90137","177.28375"
"347.70000","11.90454","177.32803"
"347.80000","11.90823","177.35056"
"347.90000","11.91139","177.31529"
"348.00000","11.91450","177.69914"
"348.10000","11.91830","177.66692"
"348.20000","11.92141","177.72559"
"348.30000","11.92452","177.83385"
"348.40000","11.92832","178.07957"
"348.50000","11.93143","178.19420"
"348.60000","11.93448","178.16551"
"348.70000","11.93834","178.33658"
"348.80000","11.94145","178.39651"
"348.90000","11.94450","178.45421"
"349.00000","11.94841","178.59184"
"349.10000","11.95141","178.79340"
"349.20000","11.95441","178.63307"
"349.30000","11.95843","179.02905"
"349.40000","11.96138","178.99643"
"349.50000","11.96443","179.06329"
"349.60000","11.96845","179.09483"
"349.70000","11.97134","179.48305"
"349.80000","11.97445","179.55855"
"349.90000","11.97841","179.60583"
"350.00000","11.98136","179.88686"
"350.10000","11.98452","179.65965"
"350.20000","11.98838","179.90475"
"350.30000","11.99137","180.06187"
"350.40000","11.99454","180.21881"
"350.50000","11.99829","180.24898"
"350.60000","12.00139","180.28236"
"350.70000","12.00461","180.42848"
"350.80000","12.00825","180.54370"
"350.90000","12.01141","180.60159"
"351.00000","12.01462","180.72792"
"351.10000","12.01816","180.86745"
"351.20000","12.02143","180.98012"
"351.30000","12.02464","181.06946"
"351.40000","12.02807","181.17047"
"351.50000","12.03150","181.36765"
"351.60000","12.03466","181.30591"
"351.70000","12.03809","181.33102"
"351.80000","12.04152","181.57097"
"351.90000","12.04468","181.76224"
"352.00000","12.04800","181.75977"
"352.10000","12.05148","181.88524"
"352.20000","12.05470","182.00650"
"352.30000","12.05796","182.18587"
"352.40000","12.06155","182.17639"
"352.50000","12.06471","182.32051"
"352.60000","12.06793","182.44765"
"352.70000","12.07163","182.46124"
"352.80000","12.07473","182.58217"
"352.90000","12.07784","182.62648"
"353.00000","12.08164","182.76045"
"353.10000","12.08475","182.81319"
"353.20000","12.08780","183.17171"
"353.30000","12.09171","183.07907"
"353.40000","12.09477","183.32756"
"353.50000","12.09777","183.30769"
"353.60000","12.10178","183.49445"
"353.70000","12.10473","183.59930"
"353.80000","12.10779","183.86623"
"353.90000","12.11180","183.79866"
"354.00000","12.11470","183.83786"
"354.10000","12.11780","183.99635"
"354.20000","12.12177","184.02957"
"354.30000","12.12471","184.19110"
"354.40000","12.12782","184.45818"
"354.50000","12.13173","184.54266"
"354.60000","12.13468","184.44279"
"354.70000","12.13784","184.40497"
"354.80000","12.14170","184.60207"
"354.90000","12.14475","184.77084"
"355.00000","12.14786","184.90883"
"355.10000","12.15166","185.26595"
"355.20000","12.15477","185.18213"
"355.30000","12.15788","185.24998"
"355.40000","12.16162","185.45688"
"355.50000","12.16473","185.51031"
"355.60000","12.16789","185.63622"
"355.70000","12.17159","185.85339"
"355.80000","12.17475","185.79912"
"355.90000","12.17791","185.99451"
"356.00000","12.18155","186.21709"
"356.10000","12.18477","186.09364"
"356.20000","12.18793","186.22037"
"356.30000","12.19152","186.27953"
"356.40000","12.19479","186.57483"
"356.50000","12.19800","186.53088"
"356.60000","12.20148","186.70609"
"356.70000","12.20480","186.92728"
"356.80000","12.20802","186.96689"
"356.90000","12.21139","186.90025"
"357.00000","12.21477","187.05711"
"357.10000","12.21804","187.28525"
"357.20000","12.22130","187.39313"
"357.30000","12.22489","187.39679"
"357.40000","12.22811","187.56891"
"357.50000","12.23127","187.70105"
"357.60000","12.23491","187.71912"
"357.70000","12.23807","187.96185"
"357.80000","12.24118","188.06659"
"357.90000","12.24498","188.19379"
"358.00000","12.24809","188.28987"
"358.10000","12.25120","188.49084"
"358.20000","12.25500","188.60388"
"358.30000","12.25805","188.56509"
"358.40000","12.26116","188.77153"
"358.50000","12.26502","188.97156"
"358.60000","12.26802","188.89198"
"358.70000","12.27118","188.99117"
"358.80000","12.27509","189.15759"
"358.90000","12.27804","189.14658"
"359.00000","12.28120","189.53769"
"359.10000","12.28505","189.45834"
"359.20000","12.28805","189.67668"
"359.30000","12.29111","189.62260"
"359.40000","12.29507","189.98441"
"359.50000","12.29807","189.93286"
"359.60000","12.30118","190.22417"
"359.70000","12.30509","189.90776"
"359.80000","12.30809","190.36699"
"359.90000","12.31114","190.20404"
"360.00000","12.31505","190.54799"
"360.10000","12.31805","190.80026"
"360.20000","12.32116","190.71988"
"360.30000","12.32502","190.81358"
"360.40000","12.32807","190.94293"
"360.50000","12.33123","191.04095"
"360.60000","12.33498","191.14555"
"360.70000","12.33804","191.40169"
"360.80000","12.34125","191.63808"
"360.90000","12.34489","191.40053"
"361.00000","12.34805","191.72044"
"361.10000","12.35132","191.67506"
"361.20000","12.35480","191.84558"
"361.30000","12.35807","191.99779"
"361.40000","12.36134","192.01569"
"361.50000","12.36477","192.17882"
"361.60000","12.36814","192.45575"
"361.70000","12.37136","192.56320"
"361.80000","12.37473","192.57436"
"361.90000","12.37816","192.73640"
"362.00000","12.38137","192.86905"
"362.10000","12.38470","193.01872"
"362.20000","12.38823","192.89125"
"362.30000","12.39134","193.33508"
"362.40000","12.39461","193.34818"
"362.50000","12.39825","193.52223"
"362.60000","12.40136","193.51218"
"362.70000","12.40457","193.50319"
"362.80000","12.40827","193.81287"
"362.90000","12.41137","193.78130"
"363.00000","12.41454","193.93097"
"363.10000","12.41829","194.15025"
"363.20000","12.42139","194.17589"
"363.30000","12.42450","194.27203"
"363.40000","12.42836","194.32729"
"363.50000","12.43141","194.62489"
"363.60000","12.43446","194.49542"
"363.70000","12.43837","194.80927"
"363.80000","12.44143","194.99748"
"363.90000","12.44448","195.04808"
"364.00000","12.44839","195.12663"
"364.10000","12.45139","195.14589"
"364.20000","12.45445","195.46378"
"364.30000","12.45846","195.52612"
"364.40000","12.46141","195.59941"
"364.50000","12.46446","195.67809"
"364.60000","12.46848","195.99524"
"364.70000","12.47137","195.85103"
"364.80000","12.47448","196.09471"
"364.90000","12.47839","196.39073"
"365.00000","12.48134","196.42018"
"365.10000","12.48450","196.57022"
"365.20000","12.48836","196.66922"
"365.30000","12.49136","196.81903"
"365.40000","12.49457","196.71696"
"365.50000","12.49827","196.89864"
"365.60000","12.50138","197.18539"
"365.70000","12.50464","197.35542"
"365.80000","12.50818","197.31001"
"365.90000","12.51139","197.50110"
"366.00000","12.51466","197.73700"
"366.10000","12.51814","197.60210"
"366.20000","12.52146","197.90714"
"366.30000","12.52468","197.88490"
"366.40000","12.52805","197.88748"
"366.50000","12.53148","198.23857"
"366.60000","12.53464","198.23747"
"366.70000","12.53802","198.40727"
"366.80000","12.54150","198.52385"
"366.90000","12.54471","198.74503"
"367.00000","12.54804","198.79311"
"367.10000","12.55152","198.92899"
"367.20000","12.55468","198.93759"
"367.30000","12.55795","199.19772"
"367.40000","12.56154","199.26535"
"367.50000","12.56475","199.36862"
"367.60000","12.56791","199.41283"
"367.70000","12.57155","199.63765"
"367.80000","12.57477","199.65942"
"367.90000","12.57787","199.95496"
"368.00000","12.58162","199.95372"
"368.10000","12.58479","200.20721"
"368.20000","12.58784","200.33571"
"368.30000","12.59164","200.39549"
"368.40000","12.59475","200.24928"
"368.50000","12.59780","200.60591"
"368.60000","12.60171","200.53879"
"368.70000","12.60471","200.86104"
"368.80000","12.60777","200.88374"
"368.90000","12.61173","201.03285"
"369.00000","12.61468","200.97391"
"369.10000","12.61779","201.32819"
"369.20000","12.62180","201.60690"
"369.30000","12.62470","201.56718"
"369.40000","12.62780","201.77344"
"369.50000","12.63171","201.75049"
"369.60000","12.63471","201.96455"
"369.70000","12.63782","201.85477"
"369.80000","12.64173","202.33434"
"369.90000","12.64473","202.29587"
"370.00000","12.64784","202.40643"
"370.10000","12.65170","202.44211"
"370.20000","12.65475","202.74358"
"370.30000","12.65791","202.72171"
"370.40000","12.66161","202.82771"
"370.50000","12.66471","202.98439"
"370.60000","12.66787","203.10764"
"370.70000","12.67157","203.32863"
"370.80000","12.67473","203.37419"
"370.90000","12.67795","203.50514"
"371.00000","12.68154","203.41879"
"371.10000","12.68475","203.71793"
"371.20000","12.68796","203.82162"
"371.30000","12.69150","203.89192"
"371.40000","12.69477","204.16747"
"371.50000","12.69798","204.26985"
"371.60000","12.70141","204.25195"
"371.70000","12.70484","204.47443"
"371.80000","12.70800","204.42963"
"371.90000","12.71132","204.55367"
"372.00000","12.71486","204.81865"
"372.10000","12.71807","205.01790"
"372.20000","12.72123","205.16679"
"372.30000","12.72487","205.14568"
"372.40000","12.72809","205.34279"
"372.50000","12.73120","205.59669"
"372.60000","12.73495","205.64696"
"372.70000","12.73805","205.68158"
"372.80000","12.74116","205.71112"
"372.90000","12.74502","205.90187"
"373.00000","12.74807","206.07458"
"373.10000","12.75112","206.32924"
"373.20000","12.75504","206.36522"
"373.30000","12.75809","206.45041"
"373.40000","12.76114","206.72906"
"373.50000","12.76505","206.63374"
"373.60000","12.76805","206.92200"
"373.70000","12.77116","207.09959"
"373.80000","12.77502","207.11522"
"373.90000","12.77802","207.17444"
"374.00000","12.78118","207.18703"
"374.10000","12.78509","207.63359"
"374.20000","12.78809","207.45335"
"374.30000","12.79114","207.70288"
"374.40000","12.79505","207.80682"
"374.50000","12.79805","207.93527"
"374.60000","12.80111","208.11591"
"374.70000","12.80507","208.30339"
"374.80000","12.80807","208.44524"
"374.90000","12.81118","208.45520"
"375.00000","12.81504","208.43625"
"375.10000","12.81809","208.78108"
"375.20000","12.82114","208.84198"
"375.30000","12.82500","208.93192"
"375.40000","12.82805","209.04349"
"375.50000","12.83121","209.25858"
"375.60000","12.83496","209.46228"
"375.70000","12.83802","209.58383"
"375.80000","12.84123","209.70047"
"375.90000","12.84493","209.57323"
"376.00000","12.84803","209.93723"
"376.10000","12.85130","209.94548"
"376.20000","12.85479","210.13861"
"376.30000","12.85805","210.29597"
"376.40000","12.86132","210.43196"
"376.50000","12.86475","210.46414"
"376.60000","12.86812","210.67883"
"376.70000","12.87139","210.81177"
"376.80000","12.87471","210.79694"
"376.90000","12.87814","211.00349"
"377.00000","12.88136","211.14967"
"377.10000","12.88463","211.26541"
"377.20000","12.88821","211.38518"
"377.30000","12.89137","211.39040"
"377.40000","12.89459","211.65436"
"377.50000","12.89823","211.93745"
"377.60000","12.90139","211.99968"
"377.70000","12.90455","211.92999"
"377.80000","12.90825","212.37708"
"377.90000","12.91141","212.38306"
"378.00000","12.91452","212.23222"
"378.10000","12.91832","212.65314"
"378.20000","12.92138","212.69057"
"378.30000","12.92448","212.75847"
"378.40000","12.92839","213.08678"
"378.50000","12.93139","213.09549"
"378.60000","12.93445","213.21883"
